Player,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Tm,Home,Win,season,date
C.J. Miles,10,15,.667,4,7,.571,3,3,1.000,0,2,2,1,0,0,0,1,27,+14,IND,0,1,2016,20160203
Solomon Hill,2,4,.500,1,2,.500,2,2,1.000,1,4,5,2,0,0,1,1,7,+18,IND,0,1,2016,20160203
Joe Young,3,6,.500,2,5,.400,0,0,0,1,2,3,2,1,0,1,1,8,+7,IND,0,1,2016,20160203
Glenn Robinson III,1,3,.333,0,1,.000,2,2,1.000,0,0,0,2,1,0,0,1,4,+13,IND,0,1,2016,20160203
Shayne Whittington,0,1,.000,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,-1,IND,0,1,2016,20160203
Brook Lopez,6,12,.500,0,1,.000,9,14,.643,3,4,7,3,1,1,3,3,21,-1,BRK,1,0,2016,20160203
Joe Johnson,7,12,.583,4,5,.800,2,2,1.000,0,4,4,9,2,0,3,4,20,-3,BRK,1,0,2016,20160203
Thaddeus Young,6,12,.500,0,0,0,4,6,.667,3,11,14,1,0,0,4,1,16,-10,BRK,1,0,2016,20160203
Wayne Ellington,6,12,.500,2,8,.250,2,2,1.000,0,2,2,0,1,0,3,2,16,-16,BRK,1,0,2016,20160203
Donald Sloan,4,12,.333,0,4,.000,3,4,.750,0,3,3,7,1,0,1,2,11,-4,BRK,1,0,2016,20160203
Bojan Bogdanović,3,9,.333,1,3,.333,0,1,.000,0,1,1,1,0,0,1,2,7,-5,BRK,1,0,2016,20160203
Shane Larkin,1,4,.250,0,1,.000,1,2,.500,0,1,1,2,0,0,1,0,3,-10,BRK,1,0,2016,20160203
Andrea Bargnani,1,2,.500,0,0,0,0,0,0,0,2,2,1,0,0,0,1,2,-7,BRK,1,0,2016,20160203
Thomas Robinson,1,3,.333,0,0,0,0,0,0,2,2,4,1,0,1,0,3,2,-11,BRK,1,0,2016,20160203
Markel Brown,1,3,.333,0,1,.000,0,0,0,1,1,2,0,0,0,0,2,2,-4,BRK,1,0,2016,20160203
Sergey Karasev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+1,BRK,1,0,2016,20160203
J.R. Smith,4,10,0.4,1,2,0.5,0,0,0.0,2,5,7,7,1,0,1,2,9,16.0,CLE,0,1,2016,20151028
LeBron James,4,13,0.308,0,3,0.0,4,8,0.5,1,6,7,5,3,0,3,1,12,10.0,CLE,0,1,2016,20151028
Kevin Love,7,14,0.5,2,7,0.286,1,1,1.0,2,11,13,3,0,0,3,2,17,18.0,CLE,0,1,2016,20151028
Timofey Mozgov,4,8,0.5,0,1,0.0,1,1,1.0,1,3,4,0,0,0,2,2,9,3.0,CLE,0,1,2016,20151028
Mo Williams,3,8,0.375,3,6,0.5,0,0,0.0,0,2,2,5,0,0,2,1,9,1.0,CLE,0,1,2016,20151028
Tristan Thompson,2,2,1.0,0,0,0.0,1,2,0.5,3,5,8,1,0,0,2,4,5,19.0,CLE,0,1,2016,20151028
Richard Jefferson,5,6,0.833,3,3,1.0,1,1,1.0,0,3,3,0,0,0,2,3,14,19.0,CLE,0,1,2016,20151028
Matthew Dellavedova,5,9,0.556,2,4,0.5,0,0,0.0,0,1,1,3,2,0,0,2,12,29.0,CLE,0,1,2016,20151028
Jared Cunningham,4,5,0.8,1,1,1.0,3,4,0.75,0,1,1,1,0,1,1,2,12,13.0,CLE,0,1,2016,20151028
Anderson Varejão,2,6,0.333,0,0,0.0,0,0,0.0,2,3,5,2,0,0,1,2,4,17.0,CLE,0,1,2016,20151028
Sasha Kaun,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,1,1,1,1,3,0,1.0,CLE,0,1,2016,20151028
James Jones,1,2,0.5,1,1,1.0,0,0,0.0,0,0,0,0,0,0,1,1,3,2.0,CLE,0,1,2016,20151028
Joe Harris,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,1,0,0,0,0,0,2.0,CLE,0,1,2016,20151028
Courtney Lee,2,9,.222,1,4,.250,2,2,1.000,0,2,2,2,2,1,0,0,7,-12,MEM,1,0,2016,20151028
Zach Randolph,5,11,.455,0,1,.000,2,4,.500,3,5,8,0,1,0,2,1,12,-7,MEM,1,0,2016,20151028
Marc Gasol,6,12,.500,0,0,0,0,0,0,0,5,5,0,0,0,1,3,12,-6,MEM,1,0,2016,20151028
Mike Conley,2,8,.250,0,2,.000,4,4,1.000,0,4,4,6,0,0,1,1,8,-18,MEM,1,0,2016,20151028
Jeff Green,3,9,.333,1,3,.333,1,2,.500,0,1,1,2,0,0,0,5,8,-21,MEM,1,0,2016,20151028
Tony Allen,3,6,.500,0,0,0,0,0,0,3,4,7,2,2,1,2,1,6,-6,MEM,1,0,2016,20151028
Matt Barnes,0,4,.000,0,3,.000,0,0,0,0,2,2,1,0,0,2,2,0,-28,MEM,1,0,2016,20151028
Brandan Wright,2,5,.400,0,0,0,4,4,1.000,1,1,2,0,0,1,2,1,8,-22,MEM,1,0,2016,20151028
Beno Udrih,2,5,.400,0,1,.000,1,1,1.000,0,0,0,2,0,0,4,1,5,-12,MEM,1,0,2016,20151028
JaMychal Green,2,5,.400,0,1,.000,0,2,.000,4,3,7,0,0,0,0,2,4,-17,MEM,1,0,2016,20151028
Jordan Adams,1,4,.250,0,1,.000,1,2,.500,0,0,0,0,2,0,1,0,3,0,MEM,1,0,2016,20151028
Russ Smith,1,4,.250,0,0,0,1,1,1.000,0,2,2,0,1,0,1,1,3,-1,MEM,1,0,2016,20151028
Danilo Gallinari,8,15,.533,4,5,.800,6,8,.750,0,5,5,6,1,0,2,0,26,+6,DEN,0,1,2016,20160128
Emmanuel Mudiay,7,14,.500,1,2,.500,5,6,.833,0,4,4,4,2,0,4,4,20,+3,DEN,0,1,2016,20160128
Gary Harris,2,6,.333,1,2,.500,0,0,0,0,1,1,0,2,0,2,2,5,+4,DEN,0,1,2016,20160128
Kenneth Faried,2,3,.667,0,0,0,3,4,.750,0,5,5,2,1,1,1,3,7,+9,DEN,0,1,2016,20160128
Nikola Jokić,7,12,.583,0,1,.000,1,3,.333,5,5,10,3,1,1,0,5,15,+6,DEN,0,1,2016,20160128
Will Barton,5,11,.455,0,2,.000,5,5,1.000,0,3,3,0,2,1,1,3,15,+1,DEN,0,1,2016,20160128
Darrell Arthur,4,6,.667,1,1,1.000,4,5,.800,1,3,4,2,0,0,1,3,13,-8,DEN,0,1,2016,20160128
Jameer Nelson,2,5,.400,2,4,.500,0,0,0,0,1,1,4,0,0,2,3,6,0,DEN,0,1,2016,20160128
Jusuf Nurkić,3,7,.429,0,0,0,2,2,1.000,1,4,5,2,0,1,0,2,8,-2,DEN,0,1,2016,20160128
Randy Foye,1,2,.500,0,1,.000,0,0,0,0,1,1,2,0,1,2,0,2,-2,DEN,0,1,2016,20160128
Mike Miller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+3,DEN,0,1,2016,20160128
John Wall,5,17,.294,2,7,.286,5,6,.833,2,5,7,9,4,2,3,3,17,0,WAS,1,0,2016,20160128
Garrett Temple,7,16,.438,5,10,.500,1,2,.500,1,4,5,3,1,0,0,3,20,-3,WAS,1,0,2016,20160128
Nenê,6,9,.667,0,0,0,3,4,.750,4,3,7,0,0,2,0,5,15,-4,WAS,1,0,2016,20160128
Marcin Gortat,5,8,.625,0,0,0,2,2,1.000,4,6,10,1,0,2,2,3,12,-4,WAS,1,0,2016,20160128
Otto Porter Jr.,0,3,.000,0,2,.000,2,2,1.000,0,2,2,0,1,0,0,2,2,-10,WAS,1,0,2016,20160128
Jared Dudley,4,8,.500,1,3,.333,3,4,.750,1,3,4,4,4,0,2,5,12,+1,WAS,1,0,2016,20160128
Bradley Beal,7,14,.500,1,2,.500,2,3,.667,0,1,1,2,1,0,4,4,17,+2,WAS,1,0,2016,20160128
Ramon Sessions,3,8,.375,0,0,0,5,5,1.000,0,3,3,2,1,0,1,0,11,+1,WAS,1,0,2016,20160128
Drew Gooden,2,4,.500,2,3,.667,1,2,.500,0,2,2,0,1,0,2,1,7,-1,WAS,1,0,2016,20160128
Kelly Oubre Jr.,0,1,.000,0,1,.000,0,0,0,0,0,0,0,0,1,0,2,0,-2,WAS,1,0,2016,20160128
Paul Millsap,8,16,0.5,1,4,0.25,0,0,0.0,2,7,9,6,3,0,5,3,17,11.0,ATL,0,1,2016,20160323
Kyle Korver,5,11,0.455,5,10,0.5,0,0,0.0,0,1,1,2,1,1,0,2,15,7.0,ATL,0,1,2016,20160323
Al Horford,4,7,0.571,3,6,0.5,2,2,1.0,0,3,3,3,0,0,3,1,13,-2.0,ATL,0,1,2016,20160323
Jeff Teague,3,10,0.3,2,5,0.4,1,4,0.25,1,5,6,6,1,0,2,2,9,-8.0,ATL,0,1,2016,20160323
Kent Bazemore,1,3,0.333,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,2,2,-7.0,ATL,0,1,2016,20160323
Thabo Sefolosha,3,3,1.0,1,1,1.0,1,2,0.5,1,4,5,2,1,1,0,2,8,15.0,ATL,0,1,2016,20160323
Tim Hardaway Jr.,5,11,0.455,2,8,0.25,2,3,0.667,0,1,1,1,1,0,1,1,14,30.0,ATL,0,1,2016,20160323
Dennis Schröder,7,9,0.778,1,2,0.5,8,9,0.889,0,4,4,8,1,0,3,1,23,26.0,ATL,0,1,2016,20160323
Mike Scott,4,7,0.571,2,3,0.667,0,0,0.0,2,5,7,0,0,0,1,1,10,17.0,ATL,0,1,2016,20160323
Kris Humphries,4,6,0.667,0,2,0.0,1,2,0.5,1,3,4,1,2,2,1,1,9,16.0,ATL,0,1,2016,20160323
Mike Muscala,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,1,2,0.0,ATL,0,1,2016,20160323
Kirk Hinrich,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,2,0,0,0,0,0,0.0,ATL,0,1,2016,20160323
John Wall,6,17,.353,1,2,.500,0,0,0,0,3,3,10,2,1,7,2,13,-7,WAS,1,0,2016,20160323
Otto Porter Jr.,5,10,.500,1,4,.250,0,0,0,0,6,6,0,0,0,1,2,11,-10,WAS,1,0,2016,20160323
Marcin Gortat,5,10,.500,0,0,0,4,5,.800,4,10,14,3,1,1,1,0,14,-2,WAS,1,0,2016,20160323
Bradley Beal,2,8,.250,0,1,.000,3,3,1.000,0,0,0,3,0,0,0,2,7,-6,WAS,1,0,2016,20160323
Markieff Morris,8,12,.667,3,6,.500,0,0,0,4,5,9,1,2,0,5,6,19,-2,WAS,1,0,2016,20160323
Marcus Thornton,8,16,.500,5,10,.500,2,2,1.000,1,1,2,1,1,0,0,1,23,-11,WAS,1,0,2016,20160323
Jared Dudley,3,6,.500,1,3,.333,0,0,0,0,3,3,2,0,0,2,1,7,-19,WAS,1,0,2016,20160323
Nenê,1,5,.200,0,0,0,0,0,0,0,3,3,1,1,0,0,2,2,-19,WAS,1,0,2016,20160323
Ramon Sessions,0,3,.000,0,1,.000,2,2,1.000,0,1,1,2,0,0,1,1,2,-14,WAS,1,0,2016,20160323
Garrett Temple,0,2,.000,0,1,.000,0,0,0,0,0,0,0,0,0,0,4,0,-15,WAS,1,0,2016,20160323
Kelly Oubre Jr.,1,3,.333,1,2,.500,0,0,0,1,1,2,1,0,0,1,0,3,0,WAS,1,0,2016,20160323
J.J. Hickson,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,WAS,1,0,2016,20160323
Hassan Whiteside,2,5,.400,0,0,0,3,3,1.000,1,5,6,0,0,3,0,3,7,+15,MIA,0,1,2016,20151226
Goran Dragić,9,16,.563,3,6,.500,1,2,.500,3,3,6,4,1,0,3,3,22,-1,MIA,0,1,2016,20151226
Chris Bosh,10,16,.625,2,3,.667,2,2,1.000,0,10,10,3,2,0,1,2,24,+7,MIA,0,1,2016,20151226
Dwyane Wade,7,12,.583,0,0,0,10,10,1.000,1,1,2,6,2,1,1,1,24,+7,MIA,0,1,2016,20151226
Luol Deng,3,10,.300,1,4,.250,0,0,0,2,5,7,0,0,0,2,1,7,-5,MIA,0,1,2016,20151226
Gerald Green,5,10,.500,3,5,.600,2,2,1.000,0,1,1,0,0,0,0,0,15,+7,MIA,0,1,2016,20151226
Justise Winslow,0,2,.000,0,1,.000,4,4,1.000,1,2,3,4,0,0,1,0,4,-2,MIA,0,1,2016,20151226
Beno Udrih,1,3,.333,1,1,1.000,0,0,0,0,0,0,4,0,0,0,0,3,+8,MIA,0,1,2016,20151226
Amar'e Stoudemire,1,3,.333,0,0,0,0,0,0,1,2,3,1,0,0,0,0,2,-1,MIA,0,1,2016,20151226
Tobias Harris,4,7,.571,2,3,.667,3,6,.500,0,6,6,1,2,0,1,2,13,0,ORL,1,0,2016,20151226
Evan Fournier,4,11,.364,2,6,.333,2,2,1.000,0,1,1,7,1,0,0,3,12,-2,ORL,1,0,2016,20151226
Nikola Vučević,11,22,.500,0,1,.000,0,1,.000,4,6,10,6,3,1,2,3,22,0,ORL,1,0,2016,20151226
Elfrid Payton,9,13,.692,0,0,0,0,2,.000,0,2,2,7,1,0,3,2,18,-13,ORL,1,0,2016,20151226
Channing Frye,3,5,.600,2,3,.667,0,0,0,0,4,4,1,0,0,0,1,8,-7,ORL,1,0,2016,20151226
Mario Hezonja,3,5,.600,2,3,.667,0,0,0,1,1,2,4,0,0,0,2,8,+3,ORL,1,0,2016,20151226
Victor Oladipo,3,8,.375,1,3,.333,1,2,.500,0,2,2,4,0,0,2,1,8,-2,ORL,1,0,2016,20151226
Jason Smith,5,6,.833,0,0,0,0,0,0,1,1,2,0,0,0,1,3,10,-7,ORL,1,0,2016,20151226
Aaron Gordon,1,2,.500,0,0,0,0,0,0,3,1,4,1,0,1,0,0,2,-5,ORL,1,0,2016,20151226
Andrew Nicholson,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-2,ORL,1,0,2016,20151226
Draymond Green,5,12,.417,0,2,.000,6,9,.667,0,9,9,6,0,1,1,4,16,+11,GSW,0,1,2016,20151205
Stephen Curry,14,24,.583,9,15,.600,7,9,.778,1,1,2,7,0,0,3,4,44,+15,GSW,0,1,2016,20151205
Klay Thompson,7,15,.467,6,9,.667,6,6,1.000,0,4,4,1,0,0,2,4,26,+12,GSW,0,1,2016,20151205
Festus Ezeli,2,5,.400,0,0,0,4,8,.500,4,6,10,0,1,1,0,4,8,+15,GSW,0,1,2016,20151205
Brandon Rush,1,2,.500,1,2,.500,0,0,0,0,5,5,3,0,0,0,0,3,+8,GSW,0,1,2016,20151205
Andre Iguodala,0,2,.000,0,1,.000,0,0,0,1,5,6,2,1,1,0,1,0,-6,GSW,0,1,2016,20151205
Shaun Livingston,2,4,.500,0,0,0,0,0,0,2,0,2,1,0,1,1,2,4,-11,GSW,0,1,2016,20151205
Marreese Speights,1,4,.250,0,1,.000,3,4,.750,0,2,2,2,0,1,4,2,5,-12,GSW,0,1,2016,20151205
Leandro Barbosa,2,3,.667,0,0,0,0,0,0,0,1,1,0,0,0,1,2,4,-11,GSW,0,1,2016,20151205
Ian Clark,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,GSW,0,1,2016,20151205
James Michael McAdoo,0,1,.000,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,-5,GSW,0,1,2016,20151205
Kyle Lowry,14,26,.538,6,10,.600,7,8,.875,1,2,3,7,4,1,1,2,41,+8,TOR,1,0,2016,20151205
DeMar DeRozan,5,19,.263,0,1,.000,6,8,.750,1,2,3,5,0,0,2,2,16,-10,TOR,1,0,2016,20151205
DeMarre Carroll,4,10,.400,1,3,.333,0,0,0,0,6,6,1,2,0,0,4,9,-14,TOR,1,0,2016,20151205
Luis Scola,2,9,.222,0,0,0,6,6,1.000,2,2,4,2,0,0,0,5,10,+8,TOR,1,0,2016,20151205
Bismack Biyombo,0,0,0,0,0,0,0,0,0,1,4,5,0,0,0,1,4,0,-14,TOR,1,0,2016,20151205
Patrick Patterson,2,5,.400,0,2,.000,0,0,0,4,6,10,1,1,1,0,3,4,+1,TOR,1,0,2016,20151205
Cory Joseph,4,10,.400,0,3,.000,1,2,.500,0,0,0,1,0,1,1,4,9,+2,TOR,1,0,2016,20151205
Lucas Nogueira,7,9,.778,0,0,0,0,0,0,2,2,4,3,1,0,1,2,14,+1,TOR,1,0,2016,20151205
Terrence Ross,2,3,.667,1,1,1.000,0,0,0,0,3,3,0,1,0,0,0,5,+4,TOR,1,0,2016,20151205
James Johnson,0,0,0,0,0,0,1,2,.500,0,0,0,1,0,0,0,1,1,-1,TOR,1,0,2016,20151205
Jerryd Bayless,8,15,.533,6,10,.600,4,7,.571,0,3,3,2,0,0,2,2,26,+11,MIL,0,1,2016,20151102
Giannis Antetokounmpo,8,16,.500,1,3,.333,4,5,.800,3,5,8,3,0,2,4,4,21,+2,MIL,0,1,2016,20151102
Greg Monroe,10,14,.714,0,0,0,3,4,.750,1,12,13,1,1,1,2,4,23,+13,MIL,0,1,2016,20151102
Khris Middleton,6,12,.500,2,5,.400,3,4,.750,1,4,5,3,1,1,0,2,17,-2,MIL,0,1,2016,20151102
Michael Carter-Williams,2,3,.667,0,0,0,2,4,.500,0,2,2,5,3,2,2,5,6,+8,MIL,0,1,2016,20151102
Greivis Vásquez,0,8,.000,0,5,.000,0,0,0,1,0,1,8,1,0,1,1,0,-5,MIL,0,1,2016,20151102
Johnny O'Bryant,3,4,.750,0,0,0,2,2,1.000,1,1,2,1,0,1,0,1,8,+13,MIL,0,1,2016,20151102
Miles Plumlee,1,1,1.000,0,0,0,0,0,0,1,1,2,1,0,0,3,4,2,-5,MIL,0,1,2016,20151102
Chris Copeland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIL,0,1,2016,20151102
Joe Johnson,5,14,.357,2,7,.286,2,2,1.000,1,2,3,6,0,0,0,2,14,-4,BRK,1,0,2016,20151102
Jarrett Jack,5,11,.455,1,1,1.000,4,5,.800,0,3,3,4,0,0,5,3,15,+3,BRK,1,0,2016,20151102
Brook Lopez,6,10,.600,0,1,.000,6,7,.857,1,8,9,1,0,2,4,5,18,+1,BRK,1,0,2016,20151102
Markel Brown,3,7,.429,1,4,.250,0,0,0,0,2,2,2,0,1,0,2,7,+5,BRK,1,0,2016,20151102
Thaddeus Young,6,11,.545,0,0,0,1,1,1.000,2,4,6,5,0,1,1,2,13,+14,BRK,1,0,2016,20151102
Bojan Bogdanović,5,10,.500,2,4,.500,2,3,.667,1,1,2,1,2,0,3,1,14,-15,BRK,1,0,2016,20151102
Shane Larkin,5,5,1.000,0,0,0,0,1,.000,0,3,3,1,1,0,2,1,10,-10,BRK,1,0,2016,20151102
Andrea Bargnani,1,8,.125,0,1,.000,3,3,1.000,4,1,5,0,0,0,2,3,5,-17,BRK,1,0,2016,20151102
Thomas Robinson,0,2,.000,0,0,0,0,0,0,1,1,2,1,0,0,1,2,0,-8,BRK,1,0,2016,20151102
Wayne Ellington,0,1,.000,0,1,.000,0,0,0,0,0,0,0,0,0,0,1,0,-3,BRK,1,0,2016,20151102
Rondae Hollis-Jefferson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,BRK,1,0,2016,20151102
Evan Fournier,12,20,.600,4,9,.444,2,2,1.000,0,5,5,4,2,0,2,2,30,+7,ORL,0,1,2016,20151103
Victor Oladipo,4,8,.500,1,3,.333,3,3,1.000,0,7,7,3,0,1,2,2,12,+9,ORL,0,1,2016,20151103
Nikola Vučević,10,21,.476,0,0,0,2,2,1.000,4,9,13,3,1,1,2,3,22,-4,ORL,0,1,2016,20151103
Elfrid Payton,4,12,.333,0,2,.000,0,0,0,2,2,4,10,1,0,5,2,8,+4,ORL,0,1,2016,20151103
Tobias Harris,4,11,.364,1,3,.333,0,0,0,4,9,13,1,1,0,1,4,9,-3,ORL,0,1,2016,20151103
C.J. Watson,1,1,1.000,0,0,0,3,3,1.000,0,2,2,2,0,0,1,0,5,+6,ORL,0,1,2016,20151103
Jason Smith,2,8,.250,0,0,0,2,2,1.000,0,3,3,0,0,0,1,2,6,+12,ORL,0,1,2016,20151103
Mario Hezonja,1,2,.500,1,1,1.000,0,0,0,0,2,2,1,0,0,3,0,3,+4,ORL,0,1,2016,20151103
Dewayne Dedmon,3,5,.600,0,0,0,0,0,0,0,4,4,0,0,1,0,1,6,+10,ORL,0,1,2016,20151103
Aaron Gordon,1,2,.500,0,0,0,0,0,0,0,2,2,0,0,0,1,2,2,+3,ORL,0,1,2016,20151103
Shabazz Napier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,ORL,0,1,2016,20151103
Eric Gordon,8,19,.421,4,12,.333,1,2,.500,1,1,2,4,0,0,4,2,21,+4,NOP,1,0,2016,20151103
Anthony Davis,3,12,.250,0,2,.000,8,10,.800,1,8,9,1,1,5,2,2,14,-2,NOP,1,0,2016,20151103
Luke Babbitt,3,8,.375,2,6,.333,0,0,0,0,8,8,1,1,0,0,1,8,-11,NOP,1,0,2016,20151103
Jrue Holiday,4,13,.308,2,3,.667,4,6,.667,0,2,2,4,2,1,3,0,14,+8,NOP,1,0,2016,20151103
Alexis Ajinça,2,5,.400,0,0,0,0,0,0,1,3,4,1,0,2,1,2,4,-1,NOP,1,0,2016,20151103
Ryan Anderson,4,15,.267,3,7,.429,3,4,.750,1,3,4,0,3,1,0,1,14,-12,NOP,1,0,2016,20151103
Dante Cunningham,2,5,.400,0,2,.000,1,2,.500,1,5,6,1,1,0,0,1,5,+1,NOP,1,0,2016,20151103
Toney Douglas,4,6,.667,0,2,.000,1,1,1.000,2,4,6,4,2,0,2,5,9,-14,NOP,1,0,2016,20151103
Ish Smith,1,3,.333,1,1,1.000,0,0,0,1,2,3,7,1,0,1,0,3,-7,NOP,1,0,2016,20151103
Alonzo Gee,1,4,.250,0,1,.000,0,0,0,2,0,2,0,1,0,1,0,2,-11,NOP,1,0,2016,20151103
Gordon Hayward,3,9,.333,0,4,.000,1,2,.500,2,4,6,2,0,0,3,1,7,+3,UTA,0,1,2016,20151115
Rudy Gobert,3,4,.750,0,0,0,5,7,.714,3,8,11,3,2,3,4,4,11,+2,UTA,0,1,2016,20151115
Rodney Hood,8,17,.471,4,9,.444,0,0,0,0,0,0,3,1,0,1,3,20,-4,UTA,0,1,2016,20151115
Derrick Favors,11,20,.550,0,1,.000,1,1,1.000,4,5,9,3,0,2,4,2,23,+1,UTA,0,1,2016,20151115
Raul Neto,1,2,.500,0,1,.000,0,0,0,0,1,1,1,0,0,1,0,2,-1,UTA,0,1,2016,20151115
Alec Burks,7,13,.538,1,3,.333,3,5,.600,0,6,6,2,2,0,1,2,18,+4,UTA,0,1,2016,20151115
Trey Burke,3,6,.500,2,3,.667,2,2,1.000,0,0,0,5,1,0,1,1,10,+2,UTA,0,1,2016,20151115
Trevor Booker,2,4,.500,0,0,0,0,0,0,1,6,7,2,1,1,1,1,4,+1,UTA,0,1,2016,20151115
Jeff Withey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,UTA,0,1,2016,20151115
Joe Ingles,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-1,UTA,0,1,2016,20151115
Chris Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2,UTA,0,1,2016,20151115
Paul Millsap,10,18,.556,1,4,.250,7,8,.875,1,5,6,2,1,2,3,2,28,+6,ATL,1,0,2016,20151115
Kyle Korver,5,7,.714,1,3,.333,0,0,0,1,3,4,3,0,0,2,2,11,+6,ATL,1,0,2016,20151115
Dennis Schröder,3,10,.300,1,2,.500,4,6,.667,1,5,6,9,0,0,0,4,11,+10,ATL,1,0,2016,20151115
Al Horford,7,16,.438,2,6,.333,0,0,0,2,3,5,5,1,1,1,1,16,-7,ATL,1,0,2016,20151115
Kent Bazemore,6,7,.857,2,2,1.000,2,2,1.000,1,2,3,3,1,0,1,0,16,+6,ATL,1,0,2016,20151115
Thabo Sefolosha,2,6,.333,1,3,.333,0,0,0,1,5,6,0,1,2,3,2,5,-5,ATL,1,0,2016,20151115
Tiago Splitter,1,4,.250,0,0,0,0,0,0,1,1,2,0,1,0,2,2,2,+4,ATL,1,0,2016,20151115
Shelvin Mack,3,7,.429,0,1,.000,1,1,1.000,0,0,0,2,2,0,2,1,7,-11,ATL,1,0,2016,20151115
Justin Holiday,0,1,.000,0,1,.000,0,0,0,0,0,0,1,1,0,0,1,0,-7,ATL,1,0,2016,20151115
Mike Muscala,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,-7,ATL,1,0,2016,20151115
Andrew Wiggins,4,8,0.5,0,1,0.0,5,7,0.714,0,2,2,1,0,0,3,2,13,-17.0,MIN,0,0,2016,20151213
Kevin Martin,5,12,0.417,2,5,0.4,7,9,0.778,1,2,3,1,1,0,1,1,19,-5.0,MIN,0,0,2016,20151213
Ricky Rubio,0,4,0.0,0,1,0.0,1,2,0.5,1,1,2,7,3,0,4,1,1,-5.0,MIN,0,0,2016,20151213
Karl-Anthony Towns,4,8,0.5,0,0,0.0,0,0,0.0,2,4,6,2,0,1,1,3,8,-6.0,MIN,0,0,2016,20151213
Kevin Garnett,0,2,0.0,0,0,0.0,2,2,1.0,2,1,3,2,1,0,0,1,2,2.0,MIN,0,0,2016,20151213
Gorgui Dieng,4,7,0.571,0,0,0.0,2,3,0.667,0,5,5,1,0,2,5,5,10,-1.0,MIN,0,0,2016,20151213
Zach LaVine,10,19,0.526,3,4,0.75,5,5,1.0,0,2,2,2,1,0,2,4,28,-2.0,MIN,0,0,2016,20151213
Shabazz Muhammad,2,2,1.0,0,0,0.0,5,6,0.833,0,5,5,0,1,0,2,3,9,2.0,MIN,0,0,2016,20151213
Damjan Rudež,4,6,0.667,3,5,0.6,0,0,0.0,0,0,0,1,0,0,3,2,11,3.0,MIN,0,0,2016,20151213
Nemanja Bjelica,0,5,0.0,0,3,0.0,0,0,0.0,2,4,6,0,0,1,2,3,0,-12.0,MIN,0,0,2016,20151213
Andre Miller,0,0,0.0,0,0,0.0,0,0,0.0,1,2,3,5,0,0,1,1,0,12.0,MIN,0,0,2016,20151213
Tayshaun Prince,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-6.0,MIN,0,0,2016,20151213
Adreian Payne,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,MIN,0,0,2016,20151213
Eric Bledsoe,7,13,.538,1,3,.333,8,10,.800,0,5,5,9,4,4,6,0,23,+4,PHO,1,1,2016,20151213
Brandon Knight,9,19,.474,7,14,.500,0,0,0,1,2,3,6,4,2,5,3,25,+2,PHO,1,1,2016,20151213
P.J. Tucker,1,6,.167,1,2,.500,0,0,0,3,4,7,0,2,0,0,5,3,+14,PHO,1,1,2016,20151213
Jon Leuer,6,9,.667,0,2,.000,0,0,0,0,3,3,4,2,0,1,3,12,+5,PHO,1,1,2016,20151213
Alex Len,5,10,.500,0,1,.000,8,8,1.000,2,5,7,3,0,1,0,4,18,-3,PHO,1,1,2016,20151213
Tyson Chandler,1,3,.333,0,0,0,1,1,1.000,2,2,4,2,1,1,0,2,3,+10,PHO,1,1,2016,20151213
Mirza Teletović,4,7,.571,0,2,.000,0,1,.000,0,2,2,0,0,0,1,1,8,+2,PHO,1,1,2016,20151213
T.J. Warren,3,10,.300,0,1,.000,1,2,.500,3,2,5,0,1,0,0,2,7,-5,PHO,1,1,2016,20151213
Devin Booker,1,5,.200,0,1,.000,2,2,1.000,1,0,1,1,0,0,1,3,4,+1,PHO,1,1,2016,20151213
Ronnie Price,2,5,.400,1,4,.250,0,0,0,0,1,1,3,2,0,0,3,5,+5,PHO,1,1,2016,20151213
