Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,season
Domantas Sabonis,C,27,SAC,15,15,35.2,7.7,12.5,.620,0.5,1.1,.412,7.3,11.3,.641,.639,3.9,6.2,.634,3.7,8.7,12.3,7.0,0.9,1.0,3.4,3.6,19.9,2024
Luka Šamanić,PF,24,UTA,6,0,4.3,0.8,2.2,.385,0.3,1.2,.286,0.5,1.0,.500,.462,0.2,0.2,1.000,0.0,1.2,1.2,0.3,0.2,0.0,0.2,0.3,2.2,2024
Jermaine Samuels,SF,25,HOU,3,0,6.7,0.7,1.0,.667,0.0,0.3,.000,0.7,0.7,1.000,.667,0.7,0.7,1.000,0.3,0.7,1.0,0.0,0.0,0.3,0.0,1.0,2.0,2024
Gui Santos,PF,21,GSW,2,0,6.0,1.0,2.0,.500,0.0,0.5,.000,1.0,1.5,.667,.500,0.0,0.0,,1.0,1.0,2.0,0.5,0.0,0.0,1.0,1.0,2.0,2024
Dario Šarić,C,29,GSW,17,3,21.7,3.8,8.4,.451,1.6,4.4,.373,2.1,3.9,.537,.549,1.6,1.9,.844,1.7,4.6,6.4,2.2,0.7,0.4,1.1,2.4,10.8,2024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
Olivier Sarr,C,24,OKC,5,0,10.8,0.6,1.2,.500,0.4,0.6,.667,0.2,0.6,.333,.667,0.8,1.2,.667,0.8,3.2,4.0,0.2,0.0,1.0,0.4,2.0,2.4,2024
Marcus Sasser,PG,23,DET,16,0,17.8,3.2,6.7,.477,1.3,3.3,.385,1.9,3.4,.564,.570,0.4,0.4,1.000,0.1,1.9,2.1,2.6,0.7,0.1,0.8,1.4,8.1,2024
Admiral Schofield,PF,26,ORL,3,0,3.3,0.7,1.7,.400,0.3,1.3,.250,0.3,0.3,1.000,.500,0.0,0.7,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.7,2024
Dennis Schröder,PG,30,TOR,16,16,31.3,6.1,13.3,.455,1.9,5.3,.357,4.2,8.1,.519,.526,2.9,3.3,.868,0.5,2.4,2.9,6.6,0.9,0.1,2.0,1.8,16.9,2024
Dereon Seabron,SG,23,NOP,5,0,10.4,0.8,2.6,.308,0.2,0.4,.500,0.6,2.2,.273,.346,1.0,1.2,.833,0.2,1.2,1.4,0.8,0.4,0.2,0.0,0.8,2.8,2024
Alperen Şengün,C,21,HOU,14,14,32.8,8.5,15.0,.567,0.7,2.2,.323,7.8,12.8,.609,.590,2.5,3.9,.636,2.6,6.5,9.1,5.6,0.9,0.7,2.8,3.3,20.2,2024
Brice Sensabaugh,SF,20,UTA,1,0,2.0,0.0,2.0,.000,0.0,0.0,,0.0,2.0,.000,.000,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Collin Sexton,SG,25,UTA,16,0,20.0,4.1,9.3,.439,1.1,3.4,.333,2.9,5.9,.500,.500,2.8,3.2,.863,0.9,1.7,2.6,3.3,0.3,0.3,1.8,1.6,12.0,2024
Landry Shamet,SG,26,WAS,12,0,16.3,3.1,6.7,.463,1.5,4.3,.353,1.6,2.4,.655,.575,0.3,0.5,.500,0.2,1.3,1.5,1.3,0.5,0.1,0.4,1.8,7.9,2024
Day'Ron Sharpe,C,22,BRK,15,0,14.3,2.5,4.5,.544,0.0,0.1,.000,2.5,4.4,.561,.544,1.5,2.1,.688,2.4,4.1,6.5,0.5,0.4,0.7,1.2,1.9,6.4,2024
Shaedon Sharpe,SG,20,POR,15,14,36.5,5.7,14.3,.402,1.9,5.7,.326,3.9,8.5,.453,.467,3.6,4.3,.831,1.7,3.7,5.3,3.1,0.9,0.5,3.2,3.0,16.9,2024
Ben Sheppard,SG,22,IND,6,0,9.0,1.5,3.7,.409,0.8,2.5,.333,0.7,1.2,.571,.523,0.3,0.3,1.000,0.2,0.7,0.8,0.8,0.2,0.0,0.2,0.7,4.2,2024
Pascal Siakam,PF,29,TOR,16,16,33.9,7.8,15.7,.498,0.9,4.0,.234,6.9,11.7,.588,.528,3.6,4.9,.731,1.3,5.4,6.8,5.3,0.8,0.2,2.6,2.3,20.1,2024
Ben Simmons,PG,27,BRK,6,6,31.8,3.2,6.0,.528,0.0,0.0,,3.2,6.0,.528,.528,0.2,0.7,.250,2.7,8.2,10.8,6.7,0.5,0.8,2.5,2.7,6.5,2024
Anfernee Simons,SG,24,POR,1,1,27.0,6.0,14.0,.429,2.0,6.0,.333,4.0,8.0,.500,.500,4.0,4.0,1.000,1.0,1.0,2.0,4.0,2.0,0.0,0.0,2.0,18.0,2024
Jericho Sims,C,25,NYK,7,0,3.0,0.3,0.4,.667,0.0,0.0,,0.3,0.4,.667,.667,0.1,0.4,.333,0.1,1.3,1.4,0.1,0.0,0.0,0.0,0.1,0.7,2024
Jalen Slawson,SF,24,SAC,3,0,5.3,0.7,1.0,.667,0.0,0.3,.000,0.7,0.7,1.000,.667,0.0,0.0,,0.0,1.3,1.3,0.7,0.0,0.3,0.3,0.3,1.3,2024
Marcus Smart,PG,29,MEM,11,11,29.9,4.6,10.8,.429,1.6,5.5,.295,3.0,5.3,.569,.504,1.5,1.9,.810,0.3,2.2,2.5,5.0,2.0,0.4,3.4,3.2,12.5,2024
Dennis Smith Jr.,PG,26,BRK,11,0,17.0,2.3,5.7,.397,0.6,1.7,.368,1.6,4.0,.409,.452,0.6,0.7,.875,0.7,1.5,2.3,3.2,0.6,0.2,1.0,2.3,5.8,2024
Dru Smith,SG,26,MIA,9,0,14.6,1.7,3.7,.455,0.8,1.9,.412,0.9,1.8,.500,.561,0.2,0.2,1.000,0.7,0.9,1.6,1.6,1.0,0.3,0.6,1.3,4.3,2024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
Ish Smith,PG,35,CHO,8,0,16.3,1.6,3.1,.520,0.1,0.3,.500,1.5,2.9,.522,.540,0.0,0.0,,0.3,1.6,1.9,2.3,0.5,0.1,1.1,0.9,3.4,2024
Jabari Smith Jr.,PF,20,HOU,14,14,29.6,5.2,10.4,.500,1.8,4.7,.379,3.4,5.7,.600,.586,1.0,1.4,.737,1.6,6.1,7.7,1.3,0.6,0.6,1.3,3.4,13.2,2024
Jalen Smith,C,23,IND,13,0,15.7,3.8,5.4,.714,1.0,1.5,.684,2.8,3.9,.725,.807,1.4,1.9,.720,1.5,4.0,5.5,0.8,0.4,0.3,1.1,2.2,10.1,2024
Nick Smith Jr.,SG,19,CHO,6,0,6.3,1.0,2.8,.353,0.5,1.2,.429,0.5,1.7,.300,.441,0.0,0.0,,0.2,0.5,0.7,0.3,0.2,0.2,0.3,0.5,2.5,2024
Jeremy Sochan,PG,20,SAS,16,16,29.2,4.2,9.8,.427,0.8,2.1,.382,3.4,7.7,.439,.468,1.6,2.1,.758,1.6,4.0,5.6,4.4,0.8,0.3,2.3,3.1,10.8,2024
Jaden Springer,SG,21,PHI,11,0,11.5,1.2,3.4,.351,0.3,1.1,.250,0.9,2.3,.400,.392,0.5,0.7,.750,1.1,0.9,2.0,0.9,0.5,0.5,1.1,1.6,3.2,2024
Lamar Stevens,PF,26,BOS,5,0,4.0,0.8,1.4,.571,0.2,0.2,1.000,0.6,1.2,.500,.643,0.0,0.0,,0.8,0.4,1.2,0.4,0.2,0.0,0.6,0.8,1.8,2024
Isaiah Stewart,PF,22,DET,16,16,31.9,4.4,9.4,.467,1.5,3.6,.414,2.9,5.8,.500,.547,1.5,1.9,.774,2.0,5.4,7.4,1.4,0.3,0.8,1.8,2.6,11.8,2024
Julian Strawther,SF,21,DEN,13,0,11.2,1.7,4.4,.386,0.8,2.9,.289,0.8,1.5,.579,.482,0.5,0.6,.750,0.1,0.9,1.0,0.8,0.2,0.2,0.1,1.5,4.7,2024
Max Strus,SF,27,CLE,16,16,34.9,5.0,11.6,.432,2.9,7.6,.380,2.1,4.0,.531,.557,1.2,1.4,.826,0.7,4.8,5.5,3.8,0.9,0.6,1.7,2.4,14.1,2024
Jalen Suggs,SG,22,ORL,15,15,26.8,4.1,9.7,.428,1.5,4.3,.359,2.6,5.4,.481,.507,2.7,3.2,.833,0.8,3.1,3.9,2.8,1.9,0.4,2.0,2.8,12.5,2024
Cole Swider,SF,24,MIA,3,0,9.7,2.0,4.7,.429,1.3,3.7,.364,0.7,1.0,.667,.571,0.0,0.0,,0.0,0.3,0.3,1.0,0.3,0.3,0.3,0.3,5.3,2024
Jae'Sean Tate,SF,28,HOU,14,0,19.4,2.5,4.9,.507,0.8,2.1,.367,1.7,2.8,.615,.587,0.4,0.5,.714,1.1,2.9,4.0,1.3,1.1,0.4,0.4,2.9,6.1,2024
Jayson Tatum,PF,25,BOS,16,16,37.0,9.8,19.6,.498,3.1,8.6,.365,6.6,11.0,.602,.578,5.1,6.3,.812,0.7,8.2,8.9,4.1,1.1,0.4,3.0,2.3,27.8,2024
Terry Taylor,PF,24,CHI,4,0,2.3,0.3,0.3,1.000,0.0,0.0,,0.3,0.3,1.000,1.000,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.5,2024
Garrett Temple,SG,37,TOR,5,0,3.2,0.8,1.0,.800,0.2,0.2,1.000,0.6,0.8,.750,.900,0.4,0.4,1.000,0.0,0.4,0.4,0.4,0.2,0.0,0.0,0.0,2.2,2024
Dalen Terry,SG,21,CHI,4,0,2.8,0.8,2.0,.375,0.3,1.0,.250,0.5,1.0,.500,.438,0.0,0.5,.000,0.0,1.0,1.0,0.8,0.0,0.0,0.3,0.3,1.8,2024
Daniel Theis,C,31,TOT,6,0,16.2,2.8,6.2,.459,0.3,1.0,.333,2.5,5.2,.484,.486,0.5,1.0,.500,1.7,3.0,4.7,1.3,0.3,0.7,0.7,2.2,6.5,2024
Daniel Theis,C,31,IND,1,0,8.0,1.0,4.0,.250,0.0,1.0,.000,1.0,3.0,.333,.250,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2024
Daniel Theis,C,31,LAC,5,0,17.8,3.2,6.6,.485,0.4,1.0,.400,2.8,5.6,.500,.515,0.6,1.2,.500,2.0,3.6,5.6,1.6,0.4,0.8,0.8,2.4,7.4,2024
Cam Thomas,SG,22,BRK,8,7,32.4,9.9,20.6,.479,2.1,6.6,.321,7.8,14.0,.554,.530,5.0,5.9,.851,0.3,3.5,3.8,2.1,0.9,0.6,1.3,1.9,26.9,2024
Amen Thompson,SF,21,HOU,4,0,16.8,2.3,5.5,.409,0.5,2.8,.182,1.8,2.8,.636,.455,1.3,2.0,.625,0.3,2.5,2.8,1.5,0.5,0.3,1.5,2.3,6.3,2024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
Ausar Thompson,SF,21,DET,16,16,30.4,4.5,10.0,.450,0.3,1.8,.138,4.3,8.2,.519,.463,1.9,2.7,.698,3.6,6.3,9.8,3.2,1.1,1.8,2.3,3.6,11.1,2024
Klay Thompson,SF,33,GSW,16,16,29.0,5.3,13.1,.402,2.8,7.4,.370,2.5,5.6,.444,.507,1.8,2.0,.875,0.6,2.7,3.3,2.3,0.4,0.5,1.9,2.3,15.0,2024
Tristan Thompson,PF,32,CLE,13,0,9.4,1.0,1.5,.684,0.0,0.0,,1.0,1.5,.684,.684,0.4,1.0,.385,0.9,1.5,2.4,0.5,0.2,0.4,0.5,1.0,2.4,2024
JT Thor,PF,21,CHO,14,1,17.3,1.6,3.9,.418,0.7,2.0,.357,0.9,1.9,.481,.509,0.0,0.3,.000,0.9,2.3,3.2,0.7,0.3,0.4,0.2,1.3,4.0,2024
Matisse Thybulle,SF,26,POR,15,9,21.3,2.3,4.7,.500,1.5,3.7,.400,0.9,1.0,.867,.657,0.3,0.4,.667,0.3,1.3,1.6,1.2,1.3,0.7,0.7,1.1,6.4,2024
Xavier Tillman Sr.,C,25,MEM,7,5,25.9,3.9,9.1,.422,1.0,2.9,.350,2.9,6.3,.455,.477,0.6,1.3,.444,2.0,4.7,6.7,2.4,1.6,0.9,1.4,2.9,9.3,2024
Obi Toppin,PF,25,IND,15,14,24.0,4.9,8.1,.607,0.9,3.0,.311,4.0,5.1,.779,.664,1.2,1.4,.857,0.9,2.3,3.1,1.1,0.8,0.3,0.8,1.7,12.0,2024
Karl-Anthony Towns,PF,28,MIN,15,15,33.9,8.1,16.1,.500,2.1,5.1,.403,6.0,11.0,.545,.564,3.8,4.2,.905,0.9,8.1,9.0,3.0,1.0,0.8,2.6,3.3,22.0,2024
Gary Trent Jr.,SG,25,TOR,13,2,26.2,3.8,9.9,.388,2.1,5.3,.391,1.8,4.6,.383,.492,1.2,2.1,.556,0.3,1.6,1.9,1.2,0.9,0.2,0.8,1.2,10.9,2024
P.J. Tucker,PF,38,TOT,14,3,16.6,0.4,1.4,.316,0.4,1.1,.313,0.1,0.2,.333,.447,0.2,0.2,1.000,1.1,1.9,3.1,0.5,0.5,0.2,0.3,2.4,1.4,2024
P.J. Tucker,PF,38,PHI,3,3,22.0,0.7,1.7,.400,0.7,1.7,.400,0.0,0.0,,.600,0.0,0.0,,0.3,4.3,4.7,0.0,1.0,0.7,0.7,3.0,2.0,2024
P.J. Tucker,PF,38,LAC,11,0,15.2,0.4,1.3,.286,0.3,1.0,.273,0.1,0.3,.333,.393,0.3,0.3,1.000,1.4,1.3,2.6,0.6,0.4,0.1,0.2,2.3,1.3,2024
Myles Turner,C,27,IND,15,15,26.5,6.1,11.7,.517,1.6,4.3,.375,4.5,7.5,.598,.585,3.5,4.4,.788,1.7,5.8,7.5,1.5,0.6,2.2,1.6,3.5,17.2,2024
Hunter Tyson,PF,23,DEN,5,0,2.8,0.2,0.8,.250,0.0,0.6,.000,0.2,0.2,1.000,.250,0.0,0.0,,0.0,0.6,0.6,0.2,0.0,0.0,0.0,0.8,0.4,2024
Stanley Umude,SG,24,DET,12,0,10.9,1.5,2.8,.529,1.0,1.8,.571,0.5,1.1,.462,.706,1.6,1.8,.905,0.2,1.7,1.8,0.5,0.3,0.4,0.5,1.4,5.6,2024
Jonas Valančiūnas,C,31,NOP,17,17,25.5,5.1,9.5,.537,0.8,1.9,.394,4.4,7.6,.574,.577,2.1,2.5,.814,2.2,6.5,8.7,2.5,0.4,1.4,1.3,3.0,13.1,2024
Fred VanVleet,PG,29,HOU,14,14,37.4,5.6,14.5,.389,3.1,8.3,.379,2.5,6.2,.402,.498,2.1,2.4,.882,0.3,3.9,4.1,9.0,0.7,0.4,1.6,1.8,16.6,2024
Devin Vassell,SG,23,SAS,11,8,28.5,6.5,13.4,.490,2.5,6.3,.406,4.0,7.1,.564,.585,2.4,3.2,.743,0.5,3.1,3.6,2.7,1.0,0.1,1.5,1.1,18.0,2024
Sasha Vezenkov,PF,28,SAC,12,0,13.7,2.2,5.1,.426,1.2,3.4,.341,1.0,1.7,.600,.541,0.3,0.3,1.000,0.2,1.8,1.9,0.3,0.5,0.3,0.3,1.3,5.8,2024
Gabe Vincent,PG,27,LAL,4,0,28.3,2.8,7.0,.393,0.3,3.5,.071,2.5,3.5,.714,.411,0.3,0.5,.500,0.5,0.5,1.0,3.0,1.5,0.0,0.5,2.5,6.0,2024
Nikola Vučević,C,33,CHI,17,17,34.5,7.0,15.1,.465,0.9,3.5,.267,6.1,11.5,.526,.496,1.5,1.8,.833,2.8,7.5,10.3,3.0,0.9,0.5,1.8,3.1,16.4,2024
Dean Wade,PF,27,CLE,13,7,20.3,1.0,3.1,.325,0.9,2.9,.316,0.1,0.2,.500,.475,0.2,0.3,.500,0.9,3.2,4.1,0.8,0.8,0.2,0.4,2.2,3.1,2024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
Franz Wagner,SF,22,ORL,16,16,32.8,7.3,16.6,.436,1.5,5.4,.279,5.8,11.3,.511,.481,2.9,3.4,.852,1.1,4.4,5.5,3.3,1.2,0.4,1.8,2.1,18.9,2024
Moritz Wagner,C,26,ORL,16,0,19.3,4.8,7.6,.631,0.6,1.8,.357,4.2,5.9,.713,.672,2.4,2.9,.826,1.5,2.7,4.2,1.2,0.5,0.4,1.2,2.6,12.6,2024
Ish Wainright,SF,29,POR,2,0,2.5,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,2024
Jabari Walker,SF,21,POR,15,0,16.7,3.0,6.4,.469,0.7,2.1,.313,2.3,4.3,.547,.521,1.2,1.7,.720,1.5,3.0,4.5,0.7,0.9,0.5,0.9,2.2,7.9,2024
Jarace Walker,PF,20,IND,4,0,10.3,1.8,4.5,.389,0.0,1.3,.000,1.8,3.3,.538,.389,0.8,0.8,1.000,0.3,1.8,2.0,1.5,0.5,0.5,0.3,1.0,4.3,2024
Lonnie Walker IV,SG,25,BRK,14,0,21.4,5.6,11.1,.500,2.5,5.5,.455,3.1,5.6,.544,.612,1.7,2.2,.774,0.1,2.8,2.9,1.8,0.6,0.4,1.4,1.0,15.4,2024
Cason Wallace,SG,20,OKC,16,4,22.3,2.6,4.3,.609,0.9,1.6,.538,1.8,2.7,.651,.710,0.6,0.6,1.000,0.6,1.7,2.3,1.6,0.6,0.4,0.6,1.7,6.7,2024
P.J. Washington,PF,25,CHO,13,12,32.2,5.9,13.0,.456,1.7,5.5,.310,4.2,7.5,.561,.521,1.3,1.8,.739,1.0,4.0,5.0,1.9,0.5,0.7,1.5,2.7,14.8,2024
TyTy Washington Jr.,PG,22,MIL,2,0,3.0,0.5,1.5,.333,0.5,1.0,.500,0.0,0.5,.000,.500,0.0,0.0,,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,1.5,2024
Yuta Watanabe,SF,29,PHO,12,0,18.6,1.8,4.6,.382,1.3,3.6,.372,0.4,1.0,.417,.527,0.5,0.6,.857,0.6,2.1,2.7,0.7,0.3,0.3,0.8,1.8,5.3,2024
Lindy Waters III,SG,26,OKC,7,0,7.0,0.9,1.9,.462,0.9,1.9,.462,0.0,0.0,,.692,0.0,0.0,,0.1,0.6,0.7,0.6,0.0,0.1,0.0,0.1,2.6,2024
Trendon Watford,PF,23,BRK,9,0,14.9,2.8,5.7,.490,0.4,1.1,.400,2.3,4.6,.512,.529,0.9,0.9,1.000,1.2,2.8,4.0,2.0,0.7,0.2,1.3,2.4,6.9,2024
Peyton Watson,SF,21,DEN,15,0,13.3,1.7,3.3,.520,0.3,1.0,.267,1.5,2.3,.629,.560,0.4,0.8,.500,0.5,1.2,1.7,0.7,0.4,0.9,0.6,1.3,4.1,2024
Victor Wembanyama,PF,20,SAS,16,16,30.4,7.1,16.4,.431,1.4,5.4,.267,5.6,11.0,.511,.475,3.4,4.2,.821,2.0,7.4,9.4,2.6,1.0,2.6,3.6,2.6,19.0,2024
Blake Wesley,SG,20,SAS,4,0,5.3,0.8,2.0,.375,0.0,0.3,.000,0.8,1.8,.429,.375,0.3,0.5,.500,0.3,0.3,0.5,0.8,0.0,0.3,0.3,0.8,1.8,2024
Russell Westbrook,PG,35,LAC,15,10,27.7,5.1,11.6,.437,0.8,2.9,.279,4.3,8.7,.489,.471,1.3,2.1,.594,1.4,4.8,6.2,5.4,1.6,0.3,2.7,2.6,12.2,2024
Coby White,PG,23,CHI,17,17,32.0,4.7,11.5,.410,2.4,6.4,.370,2.4,5.1,.460,.513,1.1,1.4,.792,0.3,2.5,2.8,4.1,1.0,0.2,1.9,2.9,12.9,2024
Derrick White,SG,29,BOS,13,13,32.1,4.4,9.5,.463,2.3,5.6,.411,2.1,3.8,.540,.585,2.7,3.3,.814,0.6,3.2,3.8,4.5,0.8,0.9,1.8,1.9,13.8,2024
Cam Whitmore,SF,19,HOU,3,0,7.7,1.0,3.0,.333,0.0,1.0,.000,1.0,2.0,.500,.333,0.3,0.7,.500,0.0,1.0,1.0,0.3,0.3,0.0,0.7,0.3,2.3,2024
Aaron Wiggins,SG,25,OKC,14,0,11.5,1.7,3.1,.558,0.4,1.2,.353,1.3,1.9,.692,.628,0.8,1.1,.733,0.4,1.6,2.0,0.7,0.4,0.1,0.6,0.9,4.6,2024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
Andrew Wiggins,SF,28,GSW,17,17,26.7,4.7,11.3,.417,0.8,3.2,.255,3.9,8.1,.482,.453,1.6,2.8,.563,1.9,2.1,4.1,1.1,0.4,0.4,1.7,2.4,11.8,2024
Lindell Wigginton,PG,25,MIL,1,0,2.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2024
Grant Williams,PF,25,DAL,16,16,29.5,3.6,7.8,.460,2.5,5.6,.444,1.1,2.1,.500,.621,0.8,1.3,.571,1.2,2.4,3.6,1.6,0.3,0.6,0.9,2.5,10.4,2024
Jalen Williams,PF,22,OKC,13,13,33.2,6.5,12.6,.518,1.1,2.9,.368,5.5,9.7,.563,.561,3.4,3.8,.880,0.2,3.8,4.1,3.6,0.8,0.2,2.2,3.0,17.5,2024
Jaylin Williams,C,21,OKC,11,0,14.1,1.5,3.8,.381,0.5,2.1,.261,0.9,1.7,.526,.452,0.5,0.5,.833,0.6,3.4,4.0,1.6,0.5,0.2,0.4,2.1,3.9,2024
Jeenathan Williams,SG,24,HOU,3,0,5.3,1.7,3.0,.556,0.0,0.7,.000,1.7,2.3,.714,.556,0.3,0.7,.500,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.3,3.7,2024
Kenrich Williams,PF,29,OKC,6,0,17.5,2.8,4.3,.654,1.2,1.8,.636,1.7,2.5,.667,.788,0.3,1.0,.333,0.7,2.2,2.8,2.2,0.3,0.0,0.2,2.0,7.2,2024
Mark Williams,C,22,CHO,14,14,27.2,5.5,8.1,.675,0.0,0.0,,5.5,8.1,.675,.675,2.6,3.9,.685,4.3,6.1,10.4,1.4,0.9,1.0,1.0,2.4,13.6,2024
Patrick Williams,PF,22,CHI,17,7,22.9,2.2,6.4,.343,0.9,2.9,.306,1.3,3.5,.373,.412,1.2,1.4,.833,0.9,2.9,3.8,1.2,0.9,0.8,1.1,1.4,6.4,2024
Robert Williams,C,26,POR,6,0,19.8,2.8,4.3,.654,0.0,0.0,,2.8,4.3,.654,.654,1.2,1.5,.778,1.8,4.5,6.3,0.8,1.2,1.2,1.2,2.8,6.8,2024
Vince Williams Jr.,SG,23,MEM,7,0,9.4,0.7,2.1,.333,0.6,1.9,.308,0.1,0.3,.500,.467,1.0,1.1,.875,0.0,1.6,1.6,0.7,0.1,0.7,0.3,1.4,3.0,2024
Ziaire Williams,SF,22,MEM,14,8,23.4,2.9,8.2,.357,1.2,4.1,.293,1.7,4.1,.421,.430,1.4,1.6,.909,0.7,4.1,4.8,1.5,0.4,0.4,1.2,2.0,8.5,2024
Zion Williamson,PF,23,NOP,13,13,31.5,9.4,17.2,.547,0.1,0.2,.333,9.3,16.9,.550,.549,4.3,7.2,.602,2.2,3.7,5.9,4.6,1.0,0.3,2.8,2.7,23.2,2024
Jalen Wilson,PF,23,BRK,2,0,3.5,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,2024
Dylan Windler,SF,27,NYK,3,0,2.3,0.3,0.7,.500,0.3,0.7,.500,0.0,0.0,,.750,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.3,1.0,2024
James Wiseman,C,22,DET,8,0,11.3,2.4,3.9,.613,0.0,0.1,.000,2.4,3.8,.633,.613,0.5,0.9,.571,0.8,2.1,2.9,0.4,0.1,0.4,0.8,2.0,5.3,2024
Christian Wood,PF,28,LAL,17,1,20.4,2.5,5.3,.478,0.8,2.4,.341,1.7,2.9,.592,.556,1.2,1.9,.656,1.0,4.9,5.9,0.8,0.2,0.5,1.2,2.0,7.1,2024
Delon Wright,PG,31,WAS,8,0,17.6,1.4,3.8,.367,0.5,1.4,.364,0.9,2.4,.368,.433,1.8,2.0,.875,0.4,2.1,2.5,4.4,1.6,0.1,0.5,0.8,5.0,2024
Thaddeus Young,PF,35,TOR,3,0,3.3,0.7,1.3,.500,0.0,0.0,,0.7,1.3,.500,.500,0.0,0.7,.000,0.3,0.7,1.0,1.0,0.0,0.0,0.3,0.0,1.3,2024
Trae Young,PG,25,ATL,14,14,35.9,7.4,18.5,.398,2.9,7.9,.364,4.5,10.6,.423,.475,8.4,9.4,.894,0.6,2.2,2.9,10.6,1.7,0.0,3.9,1.4,26.0,2024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
Omer Yurtseven,C,25,UTA,10,1,9.1,1.9,3.0,.633,0.2,0.9,.222,1.7,2.1,.810,.667,0.3,0.5,.600,0.9,2.1,3.0,0.5,0.1,0.3,0.3,0.8,4.3,2024
Cody Zeller,C,31,NOP,13,0,9.2,0.7,1.9,.360,0.0,0.1,.000,0.7,1.8,.375,.360,0.4,1.1,.357,1.3,2.2,3.5,1.2,0.2,0.2,0.3,0.9,1.8,2024
Ivica Zubac,C,26,LAC,15,15,25.2,4.3,7.1,.613,0.0,0.0,,4.3,7.1,.613,.613,1.8,3.0,.600,2.9,5.7,8.6,0.7,0.1,1.3,1.4,2.8,10.5,2024
