Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,season
Dereon Seabron,SG,23,NOP,5,52,9.3,.448,.154,.462,2.0,12.3,7.1,9.7,1.8,1.8,0.0,12.7,0.0,0.1,0.1,.078,-2.9,1.0,-1.9,0.0,2024
Alperen Şengün,C,21,HOU,14,459,22.2,.604,.148,.262,8.7,21.1,15.1,29.4,1.4,2.1,14.3,26.4,0.9,0.9,1.8,.191,3.6,2.5,6.1,0.9,2024
Brice Sensabaugh,SF,20,UTA,1,2,-12.4,.000,.000,.000,53.1,56.5,54.8,0.0,0.0,0.0,0.0,40.9,0.0,0.0,0.0,-0.640,-15.1,-14.9,-30.0,0.0,2024
Collin Sexton,SG,25,UTA,16,320,15.6,.563,.365,.345,5.0,9.5,7.2,25.0,0.8,1.1,14.5,25.5,0.5,0.0,0.5,.070,0.9,-2.5,-1.6,0.0,2024
Landry Shamet,SG,26,WAS,12,195,12.0,.575,.638,.075,1.1,9.0,4.9,10.6,1.4,0.4,5.7,18.9,0.1,0.0,0.1,.029,-1.5,-1.9,-3.4,-0.1,2024
Day'Ron Sharpe,C,22,BRK,15,214,18.6,.585,.029,.471,18.1,29.6,24.0,5.3,1.4,4.8,18.0,20.0,0.2,0.3,0.6,.127,-2.2,-0.5,-2.7,0.0,2024
Shaedon Sharpe,SG,20,POR,15,548,10.5,.523,.402,.304,4.7,12.4,8.2,13.1,1.2,1.3,16.5,22.5,-0.3,0.4,0.0,.003,-2.7,-1.5,-4.3,-0.3,2024
Ben Sheppard,SG,22,IND,6,54,11.3,.546,.682,.091,2.1,8.5,5.3,11.1,0.9,0.0,4.2,18.1,0.1,0.0,0.1,.048,-1.0,-3.9,-4.9,0.0,2024
Pascal Siakam,PF,29,TOR,16,543,16.9,.564,.255,.311,4.2,18.0,11.0,24.1,1.1,0.5,12.6,25.4,0.6,0.6,1.2,.103,0.6,-0.1,0.5,0.4,2024
Ben Simmons,PG,27,BRK,6,191,13.1,.516,.000,.111,9.0,26.7,18.0,26.8,0.8,2.4,28.4,11.8,0.1,0.2,0.3,.088,-1.8,1.7,-0.1,0.1,2024
Anfernee Simons,SG,24,POR,1,27,23.9,.571,.429,.286,3.8,4.6,4.2,25.8,3.6,0.0,0.0,24.8,0.1,0.0,0.1,.236,4.6,1.2,5.8,0.1,2024
Jericho Sims,C,25,NYK,7,21,13.5,.579,.000,1.000,5.0,49.3,26.2,6.5,0.0,0.0,0.0,8.7,0.0,0.0,0.1,.154,-0.4,0.7,0.3,0.0,2024
Jalen Slawson,SF,24,SAC,3,16,11.7,.667,.333,.000,0.0,29.1,13.9,17.0,0.0,5.5,25.0,10.6,0.0,0.0,0.0,.080,-2.4,1.6,-0.8,0.0,2024
Marcus Smart,PG,29,MEM,11,329,10.6,.534,.513,.176,0.9,8.6,4.5,25.9,3.2,1.2,22.4,21.3,-0.4,0.4,0.0,.001,-4.4,0.2,-4.2,-0.2,2024
Dennis Smith Jr.,PG,26,BRK,11,187,10.9,.481,.302,.127,4.6,9.5,7.1,25.0,1.8,1.0,14.2,17.7,0.1,0.1,0.2,.056,-3.2,0.4,-2.8,0.0,2024
Dru Smith,SG,26,MIA,9,131,13.1,.576,.515,.061,5.1,7.1,6.0,15.2,3.4,2.2,12.9,13.1,0.1,0.2,0.3,.125,-1.5,2.8,1.2,0.1,2024
,,,,,,,,,,,,,,,,,,,,,,,,,,2024
Ish Smith,PG,35,CHO,8,130,7.7,.540,.080,.000,1.6,11.2,6.2,17.6,1.5,0.7,26.5,11.0,0.0,0.0,0.0,-0.010,-4.7,-0.2,-4.9,-0.1,2024
Jabari Smith Jr.,PF,20,HOU,14,415,14.2,.599,.452,.130,5.9,22.1,14.2,6.5,1.1,2.1,10.4,18.4,0.4,0.8,1.2,.134,-0.5,0.8,0.4,0.3,2024
Jalen Smith,C,23,IND,13,204,23.4,.809,.271,.357,11.2,29.1,20.2,7.1,1.1,1.4,14.7,19.0,0.8,0.1,0.9,.204,4.2,-1.1,3.1,0.3,2024
Nick Smith Jr.,SG,19,CHO,6,38,6.3,.441,.412,.000,2.8,8.9,5.7,7.2,1.3,2.4,10.5,20.9,-0.1,0.0,-0.1,-0.075,-3.8,-2.0,-5.7,0.0,2024
Jeremy Sochan,PG,20,SAS,16,467,10.3,.501,.217,.210,5.7,15.9,10.6,21.3,1.3,0.8,17.3,18.7,-0.2,0.2,0.0,-0.003,-3.4,-1.2,-4.6,-0.3,2024
Jaden Springer,SG,21,PHI,11,127,6.8,.432,.324,.216,10.5,8.4,9.4,10.3,1.9,4.2,22.8,17.4,-0.2,0.1,-0.1,-0.027,-5.3,-0.3,-5.6,-0.1,2024
Lamar Stevens,PF,26,BOS,5,20,15.3,.643,.143,.000,22.7,10.3,16.2,15.2,2.5,0.0,30.0,21.8,0.0,0.0,0.0,.110,-2.7,0.0,-2.6,0.0,2024
Isaiah Stewart,PF,22,DET,16,510,10.8,.574,.387,.207,7.0,18.4,12.7,6.3,0.4,2.1,14.6,15.7,0.2,0.2,0.5,.044,-1.8,-1.3,-3.1,-0.1,2024
Julian Strawther,SF,21,DEN,13,146,9.2,.504,.667,.140,0.8,9.1,4.9,9.1,0.7,1.7,1.6,18.3,0.1,0.1,0.2,.066,-3.1,-1.8,-4.9,-0.1,2024
Max Strus,SF,27,CLE,16,559,12.6,.577,.654,.124,2.2,14.7,8.7,15.2,1.3,1.6,12.2,17.3,0.4,0.5,0.9,.082,-0.2,0.2,0.1,0.3,2024
Jalen Suggs,SG,22,ORL,15,402,14.2,.563,.441,.331,3.4,13.6,8.4,15.3,3.5,1.4,15.3,20.5,0.2,0.8,1.0,.123,-1.7,2.8,1.1,0.3,2024
Cole Swider,SF,24,MIA,3,29,15.4,.571,.786,.000,0.0,4.0,2.0,16.9,1.7,3.4,6.7,22.9,0.0,0.0,0.1,.089,4.5,1.1,5.6,0.1,2024
Jae'Sean Tate,SF,28,HOU,14,271,13.9,.597,.435,.101,6.2,16.1,11.3,9.3,2.9,1.8,6.5,12.6,0.4,0.6,1.0,.177,-1.3,3.4,2.1,0.3,2024
Jayson Tatum,PF,25,BOS,16,592,22.2,.621,.438,.323,2.1,22.8,13.0,18.5,1.5,0.9,11.8,29.8,1.2,1.1,2.3,.187,4.2,1.2,5.4,1.1,2024
Terry Taylor,PF,24,CHI,4,9,10.0,1.000,.000,.000,0.0,13.1,6.2,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,.100,-1.7,-2.3,-3.9,0.0,2024
Garrett Temple,SG,37,TOR,5,16,31.6,.935,.200,.400,0.0,14.1,6.9,20.1,3.0,0.0,0.0,15.6,0.1,0.0,0.1,.386,9.1,4.7,13.8,0.1,2024
Dalen Terry,SG,21,CHI,4,11,11.1,.394,.500,.250,0.0,42.8,20.2,50.9,0.0,0.0,10.1,39.7,0.0,0.0,0.0,-0.143,-4.8,-3.2,-8.0,0.0,2024
Daniel Theis,C,31,TOT,6,97,13.9,.492,.162,.162,11.6,19.6,15.7,12.3,1.0,3.7,9.2,19.2,0.0,0.2,0.2,.095,-3.2,0.0,-3.1,0.0,2024
Daniel Theis,C,31,IND,1,8,-6.5,.250,.250,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,0.0,0.0,0.0,-0.277,-12.8,-7.7,-20.5,0.0,2024
Daniel Theis,C,31,LAC,5,89,15.7,.519,.152,.182,12.7,21.3,17.1,13.4,1.1,4.0,10.1,19.1,0.1,0.2,0.2,.128,-2.3,0.7,-1.6,0.0,2024
Cam Thomas,SG,22,BRK,8,259,21.5,.579,.321,.285,0.8,11.2,6.1,11.4,1.3,1.8,5.1,32.3,0.5,0.2,0.7,.124,2.3,-1.1,1.2,0.2,2024
Amen Thompson,SF,21,HOU,4,67,6.8,.490,.500,.364,1.7,15.9,8.9,12.6,1.5,1.4,19.0,20.9,-0.1,0.1,0.0,-0.005,-5.6,0.0,-5.6,-0.1,2024
,,,,,,,,,,,,,,,,,,,,,,,,,,2024
Ausar Thompson,SF,21,DET,16,487,14.5,.497,.181,.269,13.0,22.4,17.7,14.8,1.7,4.6,17.1,18.5,0.0,0.6,0.6,.055,-2.2,0.9,-1.2,0.1,2024
Klay Thompson,SF,33,GSW,16,464,10.2,.538,.569,.153,2.0,10.1,5.9,12.1,0.6,1.5,12.2,22.8,-0.1,0.3,0.2,.024,-0.8,-1.7,-2.5,-0.1,2024
Tristan Thompson,PF,32,CLE,13,122,12.0,.627,.000,.684,11.2,16.6,14.0,7.7,0.8,3.6,19.5,11.0,0.1,0.1,0.2,.096,-2.6,0.4,-2.2,0.0,2024
JT Thor,PF,21,CHO,14,242,8.2,.493,.509,.073,5.6,14.8,10.1,5.2,0.8,1.9,5.0,10.3,0.1,0.0,0.1,.028,-2.9,-1.3,-4.1,-0.1,2024
Matisse Thybulle,SF,26,POR,15,320,12.8,.661,.786,.086,1.6,7.3,4.2,8.2,3.1,3.0,12.1,11.0,0.3,0.4,0.7,.107,-0.9,2.3,1.4,0.3,2024
Xavier Tillman Sr.,C,25,MEM,7,181,13.0,.478,.313,.141,8.0,21.5,14.3,14.4,2.9,3.4,12.8,18.2,-0.1,0.3,0.2,.052,-3.4,0.8,-2.6,0.0,2024
Obi Toppin,PF,25,IND,15,360,15.9,.686,.369,.172,4.1,10.8,7.5,5.9,1.5,0.8,8.4,16.3,0.8,0.0,0.8,.109,0.9,-1.8,-0.9,0.1,2024
Karl-Anthony Towns,PF,28,MIN,15,509,19.1,.612,.318,.260,3.3,24.2,14.5,14.3,1.4,2.0,12.6,26.3,0.7,1.0,1.7,.162,1.6,1.7,3.2,0.7,2024
Gary Trent Jr.,SG,25,TOR,13,340,8.7,.504,.535,.209,1.3,6.9,4.1,6.1,1.7,0.5,6.6,18.8,-0.1,0.3,0.2,.028,-3.3,-0.5,-3.8,-0.2,2024
P.J. Tucker,PF,38,TOT,14,233,5.1,.492,.842,.158,7.7,12.3,10.1,3.6,1.5,1.1,16.4,4.5,0.1,0.3,0.4,.082,-4.7,0.4,-4.3,-0.1,2024
P.J. Tucker,PF,38,PHI,3,66,4.7,.600,1.000,.000,1.7,21.1,11.6,0.0,2.2,2.7,28.6,4.5,0.0,0.1,0.1,.049,-4.9,1.0,-3.9,0.0,2024
P.J. Tucker,PF,38,LAC,11,167,5.3,.457,.786,.214,10.1,8.8,9.5,5.1,1.2,0.5,11.5,4.5,0.1,0.2,0.3,.096,-4.7,0.2,-4.5,-0.1,2024
Myles Turner,C,27,IND,15,397,20.8,.629,.364,.375,7.5,25.0,16.3,7.2,1.0,6.0,10.5,23.6,0.8,0.3,1.1,.138,1.4,-0.3,1.1,0.3,2024
Hunter Tyson,PF,23,DEN,5,14,-2.5,.250,.750,.000,0.0,23.7,11.8,8.6,0.0,0.0,0.0,12.4,0.0,0.0,0.0,-0.064,-11.7,-1.7,-13.4,0.0,2024
Stanley Umude,SG,24,DET,12,131,17.0,.775,.618,.618,1.7,16.7,9.2,6.4,1.1,3.1,12.2,15.7,0.4,0.1,0.5,.177,2.2,0.7,3.0,0.2,2024
Jonas Valančiūnas,C,31,NOP,17,433,20.0,.614,.204,.265,9.0,27.2,18.1,14.8,0.8,5.3,10.8,19.8,0.9,0.7,1.6,.179,1.2,1.4,2.6,0.5,2024
Fred VanVleet,PG,29,HOU,14,524,15.7,.532,.571,.167,0.8,11.0,6.0,34.6,0.9,1.1,9.2,20.3,0.9,0.8,1.6,.149,2.6,0.2,2.7,0.6,2024
Devin Vassell,SG,23,SAS,11,314,17.3,.610,.469,.238,2.0,12.6,7.1,15.2,1.7,0.3,9.0,23.9,0.4,0.1,0.5,.075,2.4,-1.2,1.2,0.3,2024
Sasha Vezenkov,PF,28,SAC,12,164,10.4,.554,.672,.049,1.3,14.9,7.8,2.6,1.8,1.6,6.0,17.2,0.0,0.2,0.2,.052,-2.5,-1.0,-3.5,-0.1,2024
Gabe Vincent,PG,27,LAL,4,113,6.4,.416,.500,.071,2.1,1.8,1.9,13.9,2.5,0.0,6.5,11.9,-0.1,0.1,0.1,.029,-5.7,1.7,-4.0,-0.1,2024
Nikola Vučević,C,33,CHI,17,586,16.0,.518,.234,.117,8.4,25.7,16.6,14.4,1.3,1.6,10.0,22.6,0.3,0.6,0.9,.072,-0.6,-0.7,-1.3,0.1,2024
Dean Wade,PF,27,CLE,13,264,6.8,.479,.950,.100,5.2,16.5,11.0,5.2,2.0,1.0,10.7,7.7,0.0,0.3,0.3,.062,-4.0,1.5,-2.5,0.0,2024
,,,,,,,,,,,,,,,,,,,,,,,,,,2024
Franz Wagner,SF,22,ORL,16,524,15.1,.521,.323,.203,3.9,15.5,9.6,16.1,1.7,1.1,9.1,25.5,0.3,0.9,1.1,.104,-0.4,0.4,0.0,0.3,2024
Moritz Wagner,C,26,ORL,16,309,21.9,.710,.230,.377,8.7,16.2,12.4,10.5,1.2,1.8,11.8,21.9,1.0,0.5,1.5,.236,2.7,1.3,4.0,0.5,2024
Ish Wainright,SF,29,POR,2,5,-0.6,.000,1.000,.000,0.0,0.0,0.0,0.0,9.9,0.0,0.0,8.5,0.0,0.0,0.0,-0.083,-14.2,4.9,-9.3,0.0,2024
Jabari Walker,SF,21,POR,15,251,15.9,.551,.333,.260,9.5,22.1,15.3,6.4,2.6,2.8,11.6,20.5,0.1,0.4,0.5,.095,-1.8,0.2,-1.6,0.0,2024
Jarace Walker,PF,20,IND,4,41,13.5,.440,.278,.167,2.8,19.5,11.1,17.6,2.2,3.5,4.9,20.3,0.0,0.0,0.0,.034,-1.3,0.3,-1.1,0.0,2024
Lonnie Walker IV,SG,25,BRK,14,300,20.0,.634,.494,.199,0.7,13.5,7.2,13.4,1.3,1.9,10.1,26.9,0.5,0.2,0.8,.123,4.2,-0.6,3.7,0.4,2024
Cason Wallace,SG,20,OKC,16,357,11.9,.733,.377,.130,3.1,7.6,5.6,9.0,1.2,1.5,11.0,10.0,0.7,0.3,1.0,.139,-0.4,0.4,0.1,0.2,2024
P.J. Washington,PF,25,CHO,13,418,11.5,.539,.420,.136,3.3,14.0,8.4,8.5,0.8,2.0,9.6,19.8,0.1,0.1,0.2,.019,-2.1,-1.9,-4.0,-0.2,2024
TyTy Washington Jr.,PG,22,MIL,2,6,1.1,.500,.667,.000,0.0,17.3,9.1,0.0,7.9,0.0,40.0,35.5,-0.1,0.0,0.0,-0.365,-10.7,0.4,-10.3,0.0,2024
Yuta Watanabe,SF,29,PHO,12,223,6.9,.551,.782,.127,3.8,12.2,8.3,4.8,0.9,1.5,14.7,13.3,0.0,0.2,0.1,.031,-3.6,-1.8,-5.4,-0.2,2024
Lindy Waters III,SG,26,OKC,7,49,13.7,.692,1.000,.000,2.5,8.2,5.6,10.5,0.0,1.8,0.0,11.5,0.1,0.0,0.2,.161,2.8,-0.5,2.3,0.1,2024
Trendon Watford,PF,23,BRK,9,134,15.4,.569,.196,.157,8.8,19.4,14.2,19.3,2.2,1.4,18.0,21.2,0.1,0.2,0.3,.096,-1.9,1.3,-0.7,0.1,2024
Peyton Watson,SF,21,DEN,15,200,11.0,.561,.300,.240,3.9,9.9,6.9,6.5,1.5,5.9,14.0,13.9,0.0,0.3,0.3,.069,-3.1,0.9,-2.2,0.0,2024
Victor Wembanyama,PF,20,SAS,16,486,16.4,.521,.328,.256,7.0,28.4,17.2,13.8,1.6,7.8,16.6,30.2,-0.8,0.6,-0.2,-0.018,-2.3,0.1,-2.2,0.0,2024
Blake Wesley,SG,20,SAS,4,21,5.9,.394,.125,.250,5.1,5.5,5.3,20.0,0.0,4.4,10.1,19.8,0.0,0.0,0.0,-0.076,-5.8,-2.9,-8.7,0.0,2024
Russell Westbrook,PG,35,LAC,15,416,13.9,.486,.247,.184,5.7,18.3,12.2,29.3,2.8,0.9,17.9,23.6,-0.3,0.8,0.5,.058,-2.1,1.3,-0.8,0.1,2024
Coby White,PG,23,CHI,17,544,10.4,.533,.554,.123,1.0,9.1,4.8,19.2,1.6,0.8,13.8,19.4,0.0,0.3,0.3,.024,-2.3,-1.0,-3.3,-0.2,2024
Derrick White,SG,29,BOS,13,417,15.4,.631,.593,.350,2.2,10.1,6.3,19.7,1.3,2.5,14.5,17.3,0.8,0.6,1.4,.162,1.7,1.4,3.1,0.5,2024
Cam Whitmore,SF,19,HOU,3,23,0.7,.354,.333,.222,0.0,13.9,7.1,6.1,2.2,0.0,16.8,22.9,-0.1,0.0,-0.1,-0.158,-10.8,-3.2,-14.1,-0.1,2024
Aaron Wiggins,SG,25,OKC,14,161,13.5,.655,.395,.349,4.6,13.7,9.6,8.3,1.8,0.6,15.4,15.8,0.2,0.2,0.4,.122,-1.1,0.1,-1.0,0.0,2024
,,,,,,,,,,,,,,,,,,,,,,,,,,2024
Andrew Wiggins,SF,28,GSW,17,454,7.7,.472,.286,.250,7.5,8.7,8.1,6.0,0.6,1.4,12.0,22.2,-0.5,0.3,-0.3,-0.030,-4.5,-2.6,-7.0,-0.6,2024
Lindell Wigginton,PG,25,MIL,1,2,-50.0,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,42.6,-0.1,0.0,-0.1,-1.212,-40.6,-18.0,-58.6,0.0,2024
Grant Williams,PF,25,DAL,16,472,10.5,.623,.726,.169,4.3,9.0,6.6,6.9,0.4,1.8,9.5,13.2,0.6,0.1,0.7,.076,-0.4,-1.7,-2.1,0.0,2024
Jalen Williams,PF,22,OKC,13,431,14.7,.613,.232,.305,0.9,11.6,6.8,15.6,1.2,0.6,13.1,21.6,0.5,0.5,1.0,.110,-0.8,-0.4,-1.2,0.1,2024
Jaylin Williams,C,21,OKC,11,155,10.8,.482,.548,.143,5.6,24.0,15.7,14.6,1.6,1.2,8.2,13.6,0.1,0.3,0.4,.115,-2.7,1.3,-1.4,0.0,2024
Jeenathan Williams,SG,24,HOU,3,16,19.2,.557,.222,.222,0.0,0.0,0.0,11.7,3.1,0.0,0.0,27.4,0.0,0.0,0.0,.124,0.1,2.1,2.2,0.0,2024
Kenrich Williams,PF,29,OKC,6,105,16.9,.751,.423,.231,4.7,12.4,9.0,16.9,0.9,0.0,3.4,12.3,0.4,0.1,0.5,.225,3.0,0.6,3.6,0.2,2024
Mark Williams,C,22,CHO,14,381,23.9,.693,.000,.474,16.5,25.0,20.6,7.3,1.5,3.4,9.2,16.7,1.4,0.3,1.7,.208,2.8,-0.7,2.1,0.4,2024
Patrick Williams,PF,22,CHI,17,389,8.8,.460,.454,.222,4.0,14.8,9.1,7.6,2.1,3.8,13.8,15.6,-0.4,0.4,0.0,.003,-4.0,0.2,-3.8,-0.2,2024
Robert Williams,C,26,POR,6,119,17.6,.684,.000,.346,9.6,28.0,18.0,6.4,2.9,5.2,18.9,13.2,0.2,0.2,0.4,.155,-2.3,2.4,0.2,0.1,2024
Vince Williams Jr.,SG,23,MEM,7,66,10.6,.567,.867,.533,0.0,19.7,9.2,10.4,0.7,7.7,9.7,13.2,0.1,0.1,0.1,.101,-3.9,1.6,-2.2,0.0,2024
Ziaire Williams,SF,22,MEM,14,327,8.1,.477,.504,.191,3.2,20.6,11.3,9.5,0.9,1.6,12.0,18.3,-0.3,0.3,0.0,-0.002,-4.6,-1.2,-5.8,-0.3,2024
Zion Williamson,PF,23,NOP,13,410,20.7,.570,.013,.417,7.5,12.4,10.0,25.5,1.5,0.9,12.3,31.1,0.5,0.4,0.9,.104,2.1,-0.2,1.9,0.4,2024
Jalen Wilson,PF,23,BRK,2,7,1.8,.000,.000,.000,0.0,14.9,7.6,0.0,0.0,13.2,0.0,6.1,0.0,0.0,0.0,-0.081,-7.2,0.6,-6.6,0.0,2024
Dylan Windler,SF,27,NYK,3,7,15.9,.750,1.000,.000,0.0,16.4,7.9,20.9,0.0,0.0,0.0,12.1,0.0,0.0,0.0,.255,3.3,3.7,6.9,0.0,2024
James Wiseman,C,22,DET,8,90,12.9,.616,.032,.226,7.4,20.6,14.1,5.2,0.5,2.7,15.0,18.6,0.0,0.1,0.1,.054,-4.0,-1.4,-5.5,-0.1,2024
Christian Wood,PF,28,LAL,17,347,10.4,.581,.456,.356,5.7,24.7,15.9,5.5,0.4,2.3,16.8,15.7,0.0,0.5,0.5,.068,-3.3,-0.7,-4.0,-0.2,2024
Delon Wright,PG,31,WAS,8,141,17.4,.540,.367,.533,2.2,13.2,7.6,29.6,4.3,0.6,9.7,12.3,0.3,0.1,0.4,.141,-1.1,2.5,1.4,0.1,2024
Thaddeus Young,PF,35,TOR,3,10,13.2,.410,.000,.500,10.8,22.5,16.5,44.7,0.0,0.0,17.0,24.9,0.0,0.0,0.0,-0.031,0.3,0.4,0.7,0.0,2024
Trae Young,PG,25,ATL,14,502,22.0,.574,.425,.510,2.0,6.9,4.4,41.3,2.2,0.0,14.6,30.1,1.6,0.1,1.7,.164,5.6,-1.9,3.7,0.7,2024
,,,,,,,,,,,,,,,,,,,,,,,,,,2024
Omer Yurtseven,C,25,UTA,10,91,19.3,.668,.300,.167,10.5,26.1,18.0,8.5,0.5,3.0,8.5,15.8,0.2,0.0,0.3,.146,2.1,-0.4,1.7,0.1,2024
Cody Zeller,C,31,NOP,13,120,10.9,.369,.040,.560,15.0,25.7,20.3,15.7,0.8,1.6,11.4,12.4,0.0,0.2,0.2,.070,-3.1,-0.2,-3.3,0.0,2024
Ivica Zubac,C,26,LAC,15,378,16.4,.624,.000,.425,13.1,23.7,18.6,4.3,0.3,4.7,14.3,16.7,0.5,0.6,1.2,.149,-1.9,-0.5,-2.4,0.0,2024
