Year,Player,Pos,Tm,MP,G,shooting,peri_def,playmaker,pro_rim,efficiency,influence,scoring
2020,DeAndre' Bembry,2,ATL,21.3,43.0,2,3,2,2,2,1,1
2020,Dragan Bender,5,MIL,13.0,7.0,2,2,2,4,3,1,0
2020,Dragan Bender,4,GSW,21.7,9.0,4,1,1,2,3,1,2
2020,Dāvis Bertāns,4,WAS,29.3,54.0,5,1,1,2,3,3,4
2020,Patrick Beverley,1,LAC,26.3,51.0,4,3,3,3,3,3,2
2020,Khem Birch,5,ORL,19.2,48.0,0,1,2,2,3,1,1
2020,Goga Bitadze,5,IND,8.7,54.0,2,2,2,4,2,1,0
2020,Bismack Biyombo,5,CHO,19.4,53.0,0,2,0,4,3,1,1
2020,Nemanja Bjelica,4,SAC,27.9,72.0,4,3,1,3,3,4,2
2020,Eric Bledsoe,1,MIL,27.0,61.0,3,3,5,3,3,4,3
2020,Bogdan Bogdanović,2,SAC,29.0,61.0,5,1,3,0,3,3,4
2020,Bojan Bogdanović,3,UTA,33.1,63.0,5,1,1,0,3,4,4
2020,Bol Bol,4,DEN,12.4,7.0,3,2,2,4,3,1,1
2020,Jonah Bolden,5,PHI,3.5,4.0,1,1,4,0,2,0,0
2020,Jonah Bolden,5,PHO,11.0,3.0,0,2,0,4,1,0,0
2020,Marques Bolden,5,CLE,3.0,1.0,1,5,0,4,0,1,0
2020,Jordan Bone,1,DET,5.3,10.0,1,0,1,0,1,0,0
2020,Isaac Bonga,3,WAS,18.9,66.0,2,1,2,2,3,1,1
2020,Devin Booker,2,PHO,35.9,70.0,5,1,5,3,4,4,5
2020,Chris Boucher,5,TOR,13.2,62.0,3,2,0,4,4,3,1
2020,Brian Bowen,3,IND,5.2,6.0,1,0,0,2,1,0,0
2020,Ky Bowman,1,GSW,22.6,45.0,3,1,3,0,2,1,1
2020,Avery Bradley,2,LAL,24.2,49.0,4,1,0,0,2,1,2
2020,Tony Bradley,5,UTA,11.4,58.0,3,2,0,4,5,3,1
2020,Jarrell Brantley,4,UTA,10.7,9.0,2,2,2,4,1,1,0
2020,Ignas Brazdeikis,3,NYK,5.9,9.0,2,0,1,0,1,0,0
2020,Corey Brewer,4,SAC,6.6,5.0,0,1,2,2,2,1,0
2020,Mikal Bridges,3,PHO,28.0,73.0,2,3,0,3,3,3,2
2020,Miles Bridges,3,CHO,30.7,65.0,4,1,1,3,2,1,2
2020,Oshae Brissett,3,TOR,7.1,19.0,2,1,2,0,2,1,0
2020,Ryan Broekhoff,3,DAL,10.6,17.0,4,1,0,2,3,1,0
2020,Malcolm Brogdon,1,IND,30.9,54.0,3,1,5,3,3,4,3
2020,Dillon Brooks,2,MEM,28.9,73.0,5,1,1,3,2,2,4
2020,Bruce Brown,1,DET,28.2,58.0,3,3,3,3,2,1,1
2020,Charlie Brown Jr.,2,ATL,4.0,10.0,3,2,1,0,2,2,0
2020,Jaylen Brown,2,BOS,33.9,57.0,5,3,1,3,3,4,4
2020,Moses Brown,5,POR,3.7,9.0,0,0,2,2,1,0,0
2020,Sterling Brown,3,MIL,14.8,52.0,2,1,2,3,2,1,1
2020,Troy Brown Jr.,3,WAS,25.8,69.0,3,3,1,3,3,3,2
2020,Jalen Brunson,1,DAL,17.9,57.0,3,0,3,0,3,3,1
2020,Thomas Bryant,5,WAS,24.9,46.0,3,2,1,4,4,3,3
2020,Reggie Bullock,2,NYK,23.6,29.0,4,1,0,0,2,1,2
2020,Trey Burke,1,PHI,13.2,25.0,3,0,3,0,3,2,1
2020,Trey Burke,1,DAL,23.9,8.0,5,1,3,0,3,2,2
2020,Alec Burks,3,GSW,29.0,48.0,5,1,3,2,3,2,4
2020,Alec Burks,2,PHI,20.2,18.0,5,1,1,0,4,2,2
2020,Deonte Burton,3,OKC,9.1,39.0,2,1,1,0,1,0,0
2020,Jimmy Butler,3,MIA,33.8,58.0,3,3,5,3,4,5,5
2020,Bruno Caboclo,5,MEM,8.7,22.0,2,2,0,4,2,1,0
2020,Bruno Caboclo,5,HOU,6.5,8.0,3,2,2,4,4,2,0
2020,Devontae Cacok,5,LAL,9.0,1.0,1,0,1,2,4,2,1
2020,Kentavious Caldwell-Pope,2,LAL,25.5,69.0,4,3,0,3,3,3,2
2020,Vlatko Čančar,4,DEN,3.2,14.0,2,0,2,2,2,1,0
2020,Clint Capela,5,HOU,32.8,39.0,0,4,0,5,4,3,3
2020,DeMarre Carroll,3,SAS,9.0,15.0,2,0,2,2,1,0,0
2020,DeMarre Carroll,5,HOU,17.2,9.0,2,1,2,0,3,1,1
2020,Jevon Carter,1,PHO,16.3,58.0,4,1,0,0,3,3,1
2020,Vince Carter,4,ATL,14.6,60.0,4,1,0,0,2,1,1
2020,Wendell Carter Jr.,5,CHI,29.2,43.0,0,3,2,5,3,3,3
2020,Michael Carter-Williams,2,ORL,18.5,45.0,3,3,3,3,3,3,1
2020,Alex Caruso,1,LAL,18.4,64.0,2,3,2,3,2,1,1
2020,Willie Cauley-Stein,5,GSW,22.9,41.0,0,4,0,4,3,3,1
2020,Willie Cauley-Stein,5,DAL,12.1,13.0,0,2,0,4,5,2,1
2020,Tyson Chandler,5,HOU,8.4,26.0,0,2,2,2,5,1,0
2020,Wilson Chandler,4,BRK,21.0,35.0,4,1,2,2,2,1,1
2020,Joe Chealey,1,CHO,8.3,4.0,2,1,2,0,0,0,0
2020,Zylan Cheatham,4,NOP,12.8,4.0,1,0,4,2,3,0,0
2020,Chris Chiozza,1,WAS,12.3,10.0,1,1,3,0,1,1,0
2020,Chris Chiozza,1,BRK,15.4,18.0,4,1,3,0,3,2,1
2020,Marquese Chriss,4,GSW,20.3,59.0,0,2,1,4,4,3,1
2020,Gary Clark,4,HOU,11.8,18.0,4,0,0,2,3,1,0
2020,Gary Clark,3,ORL,14.8,24.0,4,2,0,2,3,1,0
2020,Brandon Clarke,4,MEM,22.4,58.0,3,2,1,3,5,4,3
2020,Jordan Clarkson,2,CLE,23.0,29.0,5,1,1,0,4,2,4
2020,Jordan Clarkson,2,UTA,24.7,42.0,5,1,1,0,3,2,4
2020,Nic Claxton,5,BRK,12.5,15.0,0,2,2,2,3,1,1
2020,Chris Clemons,2,HOU,8.8,33.0,4,1,1,0,3,2,1
2020,Antonius Cleveland,2,DAL,4.2,11.0,0,2,0,2,1,0,0
2020,Amir Coffey,2,LAC,8.8,18.0,2,1,1,0,2,1,0
2020,John Collins,4,ATL,33.2,41.0,3,4,1,5,4,4,3
2020,Zach Collins,4,POR,26.4,11.0,2,1,2,2,2,1,1
2020,Mike Conley,1,UTA,29.0,47.0,5,1,3,0,3,3,4
2020,Pat Connaughton,2,MIL,18.6,67.0,2,3,2,3,3,3,1
2020,Quinn Cook,1,LAL,11.5,44.0,3,0,1,0,2,1,1
2020,Tyler Cook,4,CLE,3.2,11.0,0,0,0,2,5,2,0
2020,Tyler Cook,3,DEN,9.5,2.0,0,1,4,2,3,1,0
2020,Robert Covington,4,MIN,29.4,48.0,4,3,0,3,3,3,2
2020,Robert Covington,5,HOU,33.0,22.0,4,4,0,5,3,1,2
2020,Allen Crabbe,2,ATL,18.6,28.0,4,1,0,0,2,1,1
2020,Allen Crabbe,3,MIN,14.6,9.0,2,0,0,0,1,0,0
2020,Torrey Craig,3,DEN,18.5,58.0,2,2,0,2,3,1,1
2020,Jamal Crawford,2,BRK,6.0,1.0,1,0,5,0,4,2,1
2020,Jae Crowder,3,MEM,29.4,45.0,4,3,1,3,2,1,2
2020,Jae Crowder,4,MIA,27.7,20.0,4,3,0,3,5,3,2
2020,Jarrett Culver,2,MIN,23.9,63.0,2,1,1,3,2,1,2
2020,Seth Curry,2,DAL,24.6,64.0,4,1,1,0,5,3,2
2020,Stephen Curry,1,GSW,27.8,5.0,5,1,5,2,4,2,4
2020,Troy Daniels,2,LAL,11.1,41.0,4,0,0,0,2,1,0
2020,Troy Daniels,2,DEN,12.7,6.0,1,1,0,0,2,0,0
2020,Anthony Davis,4,LAL,34.4,62.0,3,4,3,5,4,5,5
2020,Ed Davis,5,UTA,10.8,28.0,0,1,2,2,2,1,0
2020,Terence Davis,2,TOR,16.8,72.0,4,1,1,3,3,3,1
2020,Dewayne Dedmon,5,SAC,15.9,34.0,2,2,2,4,2,0,1
2020,Dewayne Dedmon,5,ATL,23.3,10.0,2,4,0,5,2,1,1
2020,Matthew Dellavedova,1,CLE,14.4,57.0,2,0,3,0,2,1,0
2020,DeMar DeRozan,3,SAS,34.1,68.0,3,1,5,3,4,4,5
2020,Cheick Diallo,5,PHO,10.2,47.0,3,1,2,2,5,1,1
2020,Hamidou Diallo,3,OKC,19.5,46.0,3,1,1,2,2,1,1
2020,Gorgui Dieng,5,MIN,16.9,46.0,4,2,1,4,3,3,1
2020,Gorgui Dieng,5,MEM,18.7,17.0,2,2,0,4,3,1,1
2020,Spencer Dinwiddie,1,BRK,31.2,64.0,5,1,5,3,3,4,5
2020,Donte DiVincenzo,2,MIL,23.0,66.0,4,3,1,3,3,3,2
2020,Luka Dončić,1,DAL,33.6,61.0,5,3,5,3,4,5,5
2020,Luguentz Dort,3,OKC,22.8,36.0,2,1,0,0,2,1,1
2020,Damyean Dotson,2,NYK,17.4,48.0,4,1,0,0,2,1,1
2020,Sekou Doumbouya,4,DET,19.8,38.0,2,1,0,0,2,0,1
2020,PJ Dozier,2,DEN,14.2,29.0,3,1,3,0,2,1,1
2020,Goran Dragić,1,MIA,28.2,59.0,5,1,5,0,3,3,4
2020,Andre Drummond,5,DET,33.8,49.0,0,4,3,5,4,3,3
2020,Andre Drummond,5,CLE,28.1,8.0,3,4,1,5,4,2,3
2020,Jared Dudley,4,LAL,8.1,45.0,2,1,0,0,2,1,0
2020,Kris Dunn,1,CHI,24.9,51.0,2,3,3,3,2,1,1
2020,Carsen Edwards,2,BOS,9.5,37.0,2,1,1,0,2,1,0
2020,Henry Ellenson,5,BRK,3.0,5.0,1,0,0,2,0,0,0
2020,Wayne Ellington,2,NYK,15.5,36.0,4,0,0,0,2,1,1
2020,Joel Embiid,5,PHI,29.5,51.0,3,4,3,5,4,4,5
2020,James Ennis III,3,PHI,15.8,49.0,2,1,0,2,3,1,1
2020,James Ennis III,2,ORL,24.5,20.0,2,1,2,2,3,1,1
2020,Drew Eubanks,5,SAS,12.4,22.0,3,2,2,4,5,1,1
2020,Jacob Evans,2,GSW,15.3,27.0,3,1,2,0,1,0,1
2020,Jacob Evans,2,MIN,2.0,2.0,1,0,0,0,0,0,0
2020,Dante Exum,2,UTA,7.5,11.0,3,0,2,0,2,1,0
2020,Dante Exum,2,CLE,16.8,24.0,2,1,2,0,3,1,1
2020,Tacko Fall,5,BOS,4.7,7.0,0,2,1,4,5,2,0
2020,Derrick Favors,5,NOP,24.4,51.0,0,2,2,5,4,3,1
2020,Cristiano Felício,5,CHI,17.5,22.0,0,0,2,2,5,1,0
2020,Terrance Ferguson,3,OKC,22.4,56.0,2,1,0,0,2,1,0
2020,Bruno Fernando,5,ATL,12.7,56.0,0,1,2,2,3,1,1
2020,Yogi Ferrell,1,SAC,10.6,50.0,3,1,1,0,2,1,1
2020,Dorian Finney-Smith,4,DAL,29.9,71.0,4,1,0,3,3,3,2
2020,Bryn Forbes,2,SAS,25.1,63.0,4,0,1,0,3,1,2
2020,Evan Fournier,3,ORL,31.5,66.0,5,3,3,0,3,4,4
2020,De'Aaron Fox,1,SAC,32.0,51.0,3,3,5,3,4,4,5
2020,Melvin Frazier,2,ORL,6.6,19.0,2,1,0,0,3,1,0
2020,Michael Frazier,2,HOU,11.2,13.0,2,0,0,0,1,0,0
2020,Tim Frazier,1,DET,13.1,27.0,3,1,3,0,2,1,0
2020,Enes Freedom,5,BOS,16.9,58.0,0,2,1,5,4,3,1
2020,Markelle Fultz,1,ORL,27.7,72.0,3,3,3,3,3,2,3
2020,Wenyen Gabriel,4,SAC,5.5,11.0,2,1,2,2,1,1,0
2020,Wenyen Gabriel,4,POR,9.2,19.0,2,1,2,2,3,1,0
2020,Daniel Gafford,5,CHI,14.2,43.0,0,2,2,4,5,1,1
2020,Danilo Gallinari,4,OKC,29.6,62.0,5,1,1,3,4,4,4
2020,Langston Galloway,2,DET,25.8,66.0,4,1,0,0,3,3,2
2020,Darius Garland,2,CLE,30.9,59.0,4,0,3,0,2,1,2
2020,Marc Gasol,5,TOR,26.4,44.0,4,3,2,3,3,3,1
2020,Rudy Gay,4,SAS,21.8,67.0,3,1,1,2,3,2,2
2020,Paul George,3,LAC,29.6,48.0,5,3,3,3,4,4,4
2020,Taj Gibson,5,NYK,16.5,62.0,0,2,0,2,3,3,1
2020,Harry Giles,5,SAC,14.5,46.0,0,1,1,2,3,2,1
2020,Shai Gilgeous-Alexander,2,OKC,34.7,70.0,3,3,3,3,3,4,3
2020,Rudy Gobert,5,UTA,34.3,68.0,0,4,2,5,5,5,3
2020,Brandon Goodwin,1,ATL,12.6,34.0,3,0,1,0,2,2,1
2020,Aaron Gordon,4,ORL,32.5,62.0,3,3,3,3,3,3,3
2020,Eric Gordon,3,HOU,28.2,36.0,5,1,1,0,2,2,4
2020,Devonte' Graham,1,CHO,35.1,63.0,5,1,5,0,3,4,4
2020,Treveon Graham,3,MIN,20.1,33.0,2,1,0,0,2,1,1
2020,Treveon Graham,3,ATL,12.1,22.0,2,0,0,0,2,1,0
2020,Jerami Grant,4,DEN,26.6,71.0,4,2,0,3,3,3,2
2020,Jerian Grant,2,WAS,13.3,6.0,2,0,1,0,2,1,1
2020,Josh Gray,1,NOP,11.5,2.0,1,0,4,0,2,0,0
2020,Danny Green,2,LAL,24.8,68.0,4,3,0,3,3,3,2
2020,Draymond Green,4,GSW,28.4,43.0,2,3,5,3,2,1,1
2020,JaMychal Green,4,LAC,20.7,63.0,4,1,0,3,3,3,1
2020,Javonte Green,2,BOS,9.8,48.0,2,1,2,2,3,1,0
2020,Jeff Green,4,UTA,18.4,30.0,4,1,1,0,2,1,1
2020,Jeff Green,5,HOU,22.6,18.0,4,1,1,0,5,3,2
2020,Blake Griffin,4,DET,28.4,18.0,5,0,3,2,2,2,4
2020,Marko Guduric,2,MEM,11.0,44.0,2,1,2,0,2,1,0
2020,Kyle Guy,2,SAC,3.3,3.0,1,0,1,0,1,0,0
2020,Rui Hachimura,4,WAS,30.1,48.0,3,1,1,2,3,1,3
2020,Devon Hall,1,OKC,7.4,11.0,2,1,1,0,1,0,0
2020,Donta Hall,4,DET,12.0,4.0,0,0,2,2,1,1,0
2020,Donta Hall,5,BRK,17.0,5.0,0,2,0,4,5,1,1
2020,Dusty Hannahs,2,MEM,6.5,2.0,5,0,1,0,4,2,1
2020,Tim Hardaway Jr.,2,DAL,29.5,71.0,5,1,1,0,3,3,4
2020,James Harden,2,HOU,36.5,68.0,5,3,5,3,4,5,5
2020,Maurice Harkless,4,LAC,22.8,50.0,2,3,2,3,3,1,1
2020,Maurice Harkless,3,NYK,23.8,12.0,2,1,0,0,2,1,1
2020,Jared Harper,1,PHO,2.7,3.0,1,0,0,0,1,0,0
2020,Montrezl Harrell,5,LAC,27.8,63.0,0,4,1,5,4,4,3
2020,Gary Harris,2,DEN,31.8,56.0,4,3,0,0,2,1,2
2020,Joe Harris,3,BRK,30.8,69.0,4,1,1,3,3,3,2
2020,Tobias Harris,4,PHI,34.3,72.0,5,3,1,3,3,4,4
2020,Shaquille Harrison,2,CHI,11.3,43.0,3,1,1,2,3,3,1
2020,Josh Hart,3,NOP,27.0,65.0,4,3,0,3,3,3,2
2020,Isaiah Hartenstein,5,HOU,11.6,23.0,0,2,2,4,5,1,1
2020,Udonis Haslem,5,MIA,11.0,4.0,2,0,0,2,2,0,0
2020,Jaxson Hayes,5,NOP,16.9,64.0,0,2,2,4,5,3,1
2020,Gordon Hayward,3,BOS,33.5,52.0,3,3,3,3,4,4,3
2020,John Henson,5,CLE,14.2,29.0,0,2,2,4,3,1,1
2020,John Henson,5,DET,17.1,11.0,3,2,2,4,5,1,1
2020,Dewan Hernandez,5,TOR,4.7,6.0,3,0,1,2,2,0,0
2020,Juancho Hernangómez,4,DEN,12.4,34.0,2,0,0,2,2,1,0
2020,Juancho Hernangómez,4,MIN,29.4,14.0,4,1,0,2,3,1,2
2020,Willy Hernangómez,5,CHO,12.1,31.0,3,1,1,2,4,2,1
2020,Tyler Herro,2,MIA,27.4,55.0,5,1,1,3,3,2,2
2020,Kevin Hervey,4,OKC,5.2,10.0,1,0,1,2,1,1,0
2020,Mario Hezonja,4,POR,16.4,53.0,2,1,2,2,2,1,1
2020,Buddy Hield,2,SAC,30.8,72.0,5,1,3,3,3,4,4
2020,George Hill,1,MIL,21.5,59.0,4,3,3,3,5,4,2
2020,Solomon Hill,4,MEM,18.8,48.0,4,1,2,0,3,1,1
2020,Solomon Hill,4,MIA,17.0,11.0,2,1,2,0,2,1,0
2020,Jaylen Hoard,4,POR,7.9,13.0,0,1,0,2,3,1,0
2020,Aaron Holiday,1,IND,24.5,66.0,4,1,3,0,2,1,2
2020,Jrue Holiday,2,NOP,34.7,61.0,5,3,5,3,3,4,4
2020,Justin Holiday,3,IND,25.0,73.0,4,3,0,3,3,3,2
2020,Rondae Hollis-Jefferson,4,TOR,18.7,60.0,0,3,1,3,3,3,1
2020,Richaun Holmes,5,SAC,28.2,44.0,0,4,0,5,5,3,3
2020,Rodney Hood,3,POR,29.5,21.0,4,1,0,0,3,1,2
2020,Al Horford,5,PHI,30.2,67.0,4,3,3,3,3,4,2
2020,Talen Horton-Tucker,2,LAL,13.5,6.0,2,3,1,0,3,1,1
2020,Danuel House Jr.,3,HOU,30.4,63.0,4,3,0,3,3,3,2
2020,Dwight Howard,5,LAL,18.9,69.0,3,4,2,5,5,3,1
2020,William Howard,4,HOU,6.5,2.0,1,0,2,0,0,0,0
2020,Kevin Huerter,2,ATL,31.4,56.0,4,1,3,0,3,1,2
2020,De'Andre Hunter,3,ATL,32.0,63.0,4,1,1,0,2,1,2
2020,Chandler Hutchison,3,CHI,18.8,28.0,3,1,1,2,2,1,1
2020,Serge Ibaka,5,TOR,27.0,55.0,3,3,1,5,3,3,3
2020,Andre Iguodala,3,MIA,19.9,21.0,2,2,2,4,2,1,1
2020,Ersan İlyasova,4,MIL,15.7,63.0,2,1,0,3,3,3,1
2020,Joe Ingles,4,UTA,29.7,72.0,4,3,3,3,3,3,2
2020,Brandon Ingram,4,NOP,33.9,62.0,5,3,3,3,4,4,5
2020,Kyrie Irving,1,BRK,32.9,20.0,5,3,5,3,4,4,5
2020,Jonathan Isaac,4,ORL,28.8,34.0,3,4,1,5,3,3,2
2020,Wes Iwundu,3,ORL,18.3,52.0,2,1,0,0,2,1,1
2020,Frank Jackson,1,NOP,13.5,59.0,3,0,1,0,2,1,1
2020,Jaren Jackson Jr.,5,MEM,28.5,57.0,5,4,1,4,3,3,4
2020,Josh Jackson,3,MEM,17.3,22.0,3,1,1,2,3,2,2
2020,Justin Jackson,4,DAL,16.1,65.0,2,0,0,0,2,1,1
2020,Reggie Jackson,1,DET,27.2,14.0,5,0,5,0,2,2,4
2020,Reggie Jackson,1,LAC,21.3,17.0,4,0,3,0,3,2,2
2020,Justin James,3,SAC,6.4,36.0,2,2,1,2,2,1,0
2020,LeBron James,1,LAL,34.6,67.0,5,3,5,3,4,5,5
2020,Amile Jefferson,4,ORL,4.1,18.0,0,0,0,2,1,1,0
2020,DaQuan Jeffries,2,SAC,10.8,13.0,2,0,0,0,3,1,0
2020,Ty Jerome,2,PHO,10.6,31.0,2,1,1,0,1,1,0
2020,Alize Johnson,4,IND,6.9,17.0,2,1,2,2,2,1,0
2020,B.J. Johnson,3,ORL,8.3,10.0,3,0,1,0,1,0,0
2020,Cameron Johnson,4,PHO,22.0,57.0,4,1,0,2,3,3,2
2020,James Johnson,4,MIA,15.6,18.0,2,2,2,4,3,1,1
2020,James Johnson,5,MIN,24.1,14.0,3,4,3,4,4,2,2
2020,Keldon Johnson,3,SAS,17.7,17.0,3,1,0,2,5,2,1
2020,Stanley Johnson,4,TOR,6.0,25.0,3,1,1,2,2,1,0
2020,Tyler Johnson,1,PHO,16.6,31.0,2,1,1,0,2,1,1
2020,Tyler Johnson,2,BRK,24.3,8.0,4,0,3,0,3,2,2
2020,Nikola Jokić,5,DEN,32.0,73.0,3,3,5,5,4,5,3
2020,Damian Jones,5,ATL,16.1,55.0,0,2,0,4,5,3,1
2020,Derrick Jones Jr.,3,MIA,23.3,59.0,2,3,0,3,3,3,1
2020,Tyus Jones,1,MEM,19.0,65.0,3,1,3,0,3,3,1
2020,DeAndre Jordan,5,BRK,22.0,56.0,0,2,2,5,5,3,1
2020,Cory Joseph,1,SAC,24.4,72.0,2,1,3,0,2,1,1
2020,Mfiondu Kabengele,5,LAC,5.3,12.0,4,1,1,0,4,2,0
2020,Frank Kaminsky,5,PHO,19.9,39.0,3,1,1,2,3,2,2
2020,Luke Kennard,2,DET,32.9,28.0,5,0,3,0,3,3,4
2020,Stanton Kidd,2,UTA,3.8,4.0,1,0,4,0,0,0,0
2020,Michael Kidd-Gilchrist,4,CHO,13.3,12.0,3,0,0,2,1,0,0
2020,Michael Kidd-Gilchrist,4,DAL,9.3,13.0,0,0,4,2,1,0,0
2020,Louis King,3,DET,6.2,10.0,1,0,0,0,2,1,0
2020,Maxi Kleber,4,DAL,25.5,74.0,4,2,0,3,3,3,2
2020,Brandon Knight,2,CLE,15.1,16.0,2,0,1,0,2,1,1
2020,Brandon Knight,1,DET,24.6,9.0,5,0,3,0,3,2,2
2020,Kevin Knox,3,NYK,17.9,65.0,2,1,0,2,2,1,1
2020,John Konchar,2,MEM,9.5,19.0,2,1,2,2,5,3,0
2020,Furkan Korkmaz,2,PHI,21.7,72.0,4,1,0,0,3,3,2
2020,Luke Kornet,5,CHI,15.5,36.0,2,2,0,4,3,1,1
2020,Kyle Korver,3,MIL,16.6,58.0,4,1,2,0,3,3,1
2020,Rodions Kurucs,4,BRK,14.6,47.0,2,1,2,2,2,1,1
2020,Kyle Kuzma,4,LAL,25.0,61.0,3,1,1,3,3,2,2
2020,Skal Labissière,5,POR,17.2,33.0,0,2,2,4,3,1,1
2020,Jeremy Lamb,2,IND,28.1,46.0,3,3,1,3,3,3,2
2020,Romeo Langford,2,BOS,11.6,32.0,2,1,0,0,1,1,0
2020,Zach LaVine,3,CHI,34.8,60.0,5,3,3,3,4,4,5
2020,Vic Law,4,ORL,7.8,8.0,1,0,0,0,1,0,0
2020,Jake Layman,3,MIN,22.0,23.0,2,1,0,0,2,1,2
2020,T.J. Leaf,4,IND,7.9,28.0,3,1,1,2,2,1,0
2020,Jalen Lecque,2,PHO,6.4,5.0,0,0,2,0,1,0,0
2020,Courtney Lee,2,DAL,14.4,24.0,4,1,0,0,3,1,1
2020,Damion Lee,2,GSW,29.0,49.0,4,1,1,2,3,1,2
2020,Alex Len,5,ATL,18.6,40.0,3,2,1,4,3,3,1
2020,Alex Len,5,SAC,15.0,15.0,3,2,2,4,4,1,1
2020,Kawhi Leonard,3,LAC,32.4,57.0,5,3,5,3,4,5,5
2020,Meyers Leonard,5,MIA,20.3,51.0,2,1,2,3,3,1,1
2020,Caris LeVert,2,BRK,29.6,45.0,5,3,3,3,3,2,4
2020,Damian Lillard,1,POR,37.5,66.0,5,1,5,0,4,5,5
2020,Nassir Little,4,POR,11.9,48.0,2,1,0,2,2,1,0
2020,Kevon Looney,5,GSW,13.1,20.0,0,1,2,2,1,1,0
2020,Brook Lopez,5,MIL,26.7,68.0,4,4,1,5,3,3,2
2020,Robin Lopez,5,MIL,14.5,66.0,2,2,2,3,3,1,1
2020,Kevin Love,4,CLE,31.8,56.0,5,1,3,3,4,4,4
2020,Kyle Lowry,1,TOR,36.2,58.0,5,3,5,3,3,4,4
2020,Timothé Luwawu-Cabarrot,3,BRK,18.1,47.0,4,1,0,0,3,1,1
2020,Trey Lyles,4,SAS,20.2,63.0,2,1,0,2,3,3,1
2020,Daryl Macon,1,MIA,3.5,4.0,1,0,4,0,2,0,0
2020,J.P. Macura,2,CLE,1.0,1.0,1,0,0,0,0,1,0
2020,Josh Magette,1,ORL,4.8,8.0,3,1,2,2,1,0,0
2020,Ian Mahinmi,5,WAS,21.3,38.0,0,2,2,4,3,1,1
2020,Thon Maker,5,DET,12.9,60.0,2,2,2,4,3,1,1
2020,Terance Mann,3,LAC,8.8,41.0,2,1,2,0,2,1,0
2020,Boban Marjanović,5,DAL,9.6,44.0,3,0,1,2,4,2,1
2020,Lauri Markkanen,4,CHI,29.8,50.0,4,1,1,3,3,3,4
2020,Caleb Martin,3,CHO,17.6,18.0,4,1,2,0,3,1,1
2020,Cody Martin,3,CHO,18.8,48.0,2,1,2,2,2,1,1
2020,Jeremiah Martin,1,BRK,11.0,9.0,3,1,3,0,4,2,1
2020,Kelan Martin,3,MIN,16.0,31.0,4,0,0,2,2,1,1
2020,Frank Mason III,1,MIL,13.1,9.0,3,1,3,0,3,2,1
2020,Garrison Mathews,2,WAS,12.6,18.0,4,1,0,0,5,1,1
2020,Wesley Matthews,2,MIL,24.4,67.0,4,3,0,3,2,1,2
2020,Luc Mbah a Moute,4,HOU,8.3,3.0,0,1,0,0,1,1,0
2020,Patrick McCaw,3,TOR,24.5,37.0,2,3,2,0,2,1,1
2020,CJ McCollum,2,POR,36.5,70.0,5,1,3,0,3,4,4
2020,T.J. McConnell,1,IND,18.7,71.0,3,3,5,3,3,3,1
2020,Jalen McDaniels,3,CHO,18.3,16.0,2,1,0,2,3,1,1
2020,Doug McDermott,4,IND,19.9,69.0,4,0,1,0,3,3,2
2020,JaVale McGee,5,LAL,16.6,68.0,3,4,0,5,5,3,1
2020,Rodney McGruder,2,LAC,15.6,56.0,2,1,0,0,2,1,0
2020,Alfonzo McKinnie,3,CLE,14.8,40.0,2,1,0,2,2,1,1
2020,Jordan McLaughlin,1,MIN,19.7,30.0,2,1,3,0,3,3,1
2020,Ben McLemore,3,HOU,22.8,71.0,4,1,0,0,3,3,2
2020,Jordan McRae,2,WAS,22.6,29.0,3,1,3,2,3,2,2
2020,Jordan McRae,2,DEN,8.0,4.0,2,1,0,2,3,1,0
2020,Jordan McRae,2,DET,24.5,4.0,3,0,1,0,1,0,3
2020,Nicolò Melli,5,NOP,17.4,60.0,4,1,0,2,3,1,1
2020,De'Anthony Melton,1,MEM,19.5,60.0,3,3,3,3,2,1,1
2020,Chimezie Metu,5,SAS,5.8,18.0,0,2,1,4,4,2,0
2020,Khris Middleton,3,MIL,29.9,62.0,5,3,3,3,4,4,4
2020,Eric Mika,5,SAC,19.0,1.0,0,0,0,2,5,1,1
2020,C.J. Miles,3,WAS,16.1,10.0,4,1,1,0,2,1,1
2020,Malcolm Miller,3,TOR,5.8,28.0,2,1,0,0,2,1,0
2020,Patty Mills,1,SAS,22.5,66.0,4,1,1,0,3,3,2
2020,Paul Millsap,4,DEN,24.3,51.0,3,3,1,3,3,3,2
2020,Shake Milton,2,PHI,20.1,40.0,4,1,3,0,3,3,2
2020,Donovan Mitchell,2,UTA,34.3,69.0,5,3,3,3,4,4,5
2020,Naz Mitrou-Long,2,IND,9.4,5.0,1,1,3,2,1,1,0
2020,Adam Mokoka,3,CHI,10.2,11.0,2,1,0,0,2,1,0
2020,Malik Monk,2,CHO,21.3,55.0,3,1,1,0,3,2,2
2020,Matt Mooney,2,CLE,4.8,4.0,1,2,0,4,1,1,0
2020,E'Twaun Moore,2,NOP,18.2,56.0,3,1,1,0,2,1,1
2020,Ja Morant,1,MEM,31.0,67.0,3,1,5,3,3,4,3
2020,Juwan Morgan,4,UTA,6.4,21.0,2,0,2,2,3,1,0
2020,Marcus Morris,3,NYK,32.3,43.0,5,1,1,2,3,3,4
2020,Marcus Morris,4,LAC,28.9,19.0,4,1,0,3,2,1,2
2020,Markieff Morris,4,DET,22.5,44.0,4,1,1,2,3,2,2
